symbol,cluster_id,squeeze_timestamp,squeeze_score,conditions,adx,h4_trend_bias,d1_trend_bias,h4_ma_slope,d1_ma_slope,anchor_range_pct,breakout_timestamp,breakout_direction,breakout_bar_idx,entry_price,returns_1bar,returns_5bar,returns_10bar,returns_20bar,max_drawdown_pct,max_runup_pct,hit_1r,hit_2r,hit_3r,stop_triggered,stop_after_entry,stop_bar_idx,pnl_5bar,pnl_10bar,pnl_20bar
GBPUSD,GBPUSD_20250930_00,2025-09-30 00:00:00,3,BB+Pivot+SR,22.2192220660562,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.30466910997883906,2025-09-30 14:00:00,up,14,1.34612,0.0,-0.09583098089323488,-0.14263215760852835,0.020800522984582206,-0.1552610465634509,0.06983032716250712,False,False,False,False,False,,-0.09583098089323488,-0.14263215760852835,0.020800522984582206
GBPUSD,GBPUSD_20250930_06,2025-09-30 06:00:00,4,BB+Pivot+SR+ADX<20,16.34600216423596,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.30432000476197024,2025-09-30 14:00:00,up,8,1.34612,0.0,-0.09583098089323488,-0.14263215760852835,0.020800522984582206,-0.1552610465634509,0.06983032716250712,False,False,False,False,False,,-0.09583098089323488,-0.14263215760852835,0.020800522984582206
GBPUSD,GBPUSD_20250930_12,2025-09-30 12:00:00,4,BB+Pivot+SR+ADX<20,13.127941958041804,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.2477365214221291,2025-09-30 14:00:00,up,2,1.34612,0.0,-0.09583098089323488,-0.14263215760852835,0.020800522984582206,-0.1552610465634509,0.06983032716250712,False,False,False,False,False,,-0.09583098089323488,-0.14263215760852835,0.020800522984582206
GBPUSD,GBPUSD_20250930_18,2025-09-30 18:00:00,2,BB+ADX<20,13.263958889218564,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.39781979878497403,2025-10-01 11:00:00,up,17,1.34815,0.0,-0.07565923673181923,-0.04450543337165255,0.05563179171457393,-0.09494492452619871,0.2544227274413117,False,False,False,False,False,,-0.07565923673181923,-0.04450543337165255,0.05563179171457393
GBPUSD,GBPUSD_20251001_00,2025-10-01 00:00:00,2,BB+ADX<20,14.346703785674867,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.3980565909987102,2025-10-01 11:00:00,up,11,1.34815,0.0,-0.07565923673181923,-0.04450543337165255,0.05563179171457393,-0.09494492452619871,0.2544227274413117,False,False,False,False,False,,-0.07565923673181923,-0.04450543337165255,0.05563179171457393
GBPUSD,GBPUSD_20251001_06,2025-10-01 06:00:00,2,BB+ADX<20,16.836287402507608,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.4351829847908893,2025-10-01 11:00:00,up,5,1.34815,0.0,-0.07565923673181923,-0.04450543337165255,0.05563179171457393,-0.09494492452619871,0.2544227274413117,False,False,False,False,False,,-0.07565923673181923,-0.04450543337165255,0.05563179171457393
GBPUSD,GBPUSD_20251002_05,2025-10-02 05:00:00,2,ADX<20+ADX<13,12.649864199481577,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.517269529336672,2025-10-02 13:00:00,down,8,1.343,0.0,0.05361131794490349,0.07818317200297807,0.20402084884586486,-0.2211466865227042,0.07371556217424025,False,False,False,False,False,,-0.05361131794490349,-0.07818317200297807,-0.20402084884586486
GBPUSD,GBPUSD_20251002_11,2025-10-02 11:00:00,4,BB+Pivot+SR+ADX<20,13.553717578926928,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.3339294592568918,2025-10-02 13:00:00,down,2,1.343,0.0,0.05361131794490349,0.07818317200297807,0.20402084884586486,-0.2211466865227042,0.07371556217424025,False,False,False,False,False,,-0.05361131794490349,-0.07818317200297807,-0.20402084884586486
GBPUSD,GBPUSD_20251003_14,2025-10-03 14:00:00,3,Pivot+SR+ADX<20,14.74812069040063,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.3095446649939878,2025-10-03 15:00:00,up,1,1.34787,0.0,0.027450718541120696,-0.2900873229614027,-0.4236313591073236,-0.4236313591073236,0.027450718541120696,False,False,False,True,True,8.0,0.027450718541120696,-0.2900873229614027,-0.4236313591073236
GBPUSD,GBPUSD_20251003_20,2025-10-03 20:00:00,2,ADX<20+ADX<13,12.045919234356779,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.41406023908639006,2025-10-06 10:00:00,down,14,1.34216,0.0,0.4306491029385391,0.4433152530249672,0.2816355725099926,-0.4716278238063977,0.0,False,False,False,True,True,9.0,-0.4306491029385391,-0.4433152530249672,-0.2816355725099926
GBPUSD,GBPUSD_20251009_04,2025-10-09 04:00:00,2,ADX<20+ADX<13,12.929581369167664,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.5025350432448364,2025-10-09 06:00:00,down,2,1.33636,0.0,0.04265317728755421,-0.41156574575713584,-0.464695142027601,-0.17285761321799772,0.620341824059395,False,False,False,False,False,,-0.04265317728755421,0.41156574575713584,0.464695142027601
GBPUSD,GBPUSD_20251010_12,2025-10-10 12:00:00,2,Pivot+SR,43.382462025391796,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.39988252038950123,2025-10-10 15:00:00,up,3,1.3342100000000001,0.0,0.05321501113016439,0.05996057592132512,-0.04497043194101048,-0.12142016624070999,0.10343199346429248,False,False,False,False,False,,0.05321501113016439,0.05996057592132512,-0.04497043194101048
GBPUSD,GBPUSD_20251013_11,2025-10-13 11:00:00,4,BB+Pivot+SR+ADX<20,19.8058302732882,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.5206106297588197,2025-10-14 06:00:00,down,19,1.32797,0.0,-0.11897859138385179,0.28238589727176966,0.4488053193972729,-0.5203430800394566,0.1762087998976054,False,False,False,False,False,,0.11897859138385179,-0.28238589727176966,-0.4488053193972729
GBPUSD,GBPUSD_20251013_17,2025-10-13 17:00:00,4,BB+Pivot+SR+ADX<20,13.355658407672696,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.385547229535629,2025-10-14 06:00:00,down,13,1.32797,0.0,-0.11897859138385179,0.28238589727176966,0.4488053193972729,-0.5203430800394566,0.1762087998976054,False,False,False,False,False,,0.11897859138385179,-0.28238589727176966,-0.4488053193972729
GBPUSD,GBPUSD_20251013_23,2025-10-13 23:00:00,5,BB+Pivot+SR+ADX<20+ADX<13,9.865298266169802,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.385547229535629,2025-10-14 06:00:00,down,7,1.32797,0.0,-0.11897859138385179,0.28238589727176966,0.4488053193972729,-0.5203430800394566,0.1762087998976054,False,False,False,False,False,,0.11897859138385179,-0.28238589727176966,-0.4488053193972729
GBPUSD,GBPUSD_20251014_05,2025-10-14 05:00:00,4,BB+Pivot+SR+ADX<20,13.222782473481347,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.2503748125937122,2025-10-14 06:00:00,down,1,1.32797,0.0,-0.11897859138385179,0.28238589727176966,0.4488053193972729,-0.5203430800394566,0.1762087998976054,False,False,False,False,False,,0.11897859138385179,-0.28238589727176966,-0.4488053193972729
GBPUSD,GBPUSD_20251016_20,2025-10-16 20:00:00,3,BB+Pivot+SR,30.5927101051213,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.40860071002746295,2025-10-17 05:00:00,up,9,1.34683,0.0,-0.24724723981496055,-0.5717128368093999,-0.25838450286969605,-0.5717128368093999,0.0,False,False,False,True,True,10.0,-0.24724723981496055,-0.5717128368093999,-0.25838450286969605
GBPUSD,GBPUSD_20251017_02,2025-10-17 02:00:00,3,BB+Pivot+SR,28.804274928337215,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.3763900769888842,2025-10-17 05:00:00,up,3,1.34683,0.0,-0.24724723981496055,-0.5717128368093999,-0.25838450286969605,-0.5717128368093999,0.0,False,False,False,True,True,9.0,-0.24724723981496055,-0.5717128368093999,-0.25838450286969605
GBPUSD,GBPUSD_20251020_03,2025-10-20 03:00:00,3,Pivot+SR+ADX<20,13.342562999816233,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.4977826721033427,2025-10-21 05:00:00,down,26,1.33745,0.0,0.07028300123368655,-0.017196904557176155,-0.02841227709447433,-0.13383677894500415,0.07327376724363385,False,False,False,False,False,,-0.07028300123368655,0.017196904557176155,0.02841227709447433
GBPUSD,GBPUSD_20251020_09,2025-10-20 09:00:00,3,Pivot+SR+ADX<20,14.259228536428234,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.3872620572552127,2025-10-21 05:00:00,down,20,1.33745,0.0,0.07028300123368655,-0.017196904557176155,-0.02841227709447433,-0.13383677894500415,0.07327376724363385,False,False,False,False,False,,-0.07028300123368655,0.017196904557176155,0.02841227709447433
GBPUSD,GBPUSD_20251020_15,2025-10-20 15:00:00,4,BB+Pivot+SR+ADX<20,16.153155311607886,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.319691188744495,2025-10-21 02:00:00,down,11,1.33924,0.0,-0.022400764612762983,-0.06272214091573966,-0.17472596397957116,0.0,0.18144619336339507,False,False,False,False,False,,0.022400764612762983,0.06272214091573966,0.17472596397957116
GBPUSD,GBPUSD_20251020_21,2025-10-20 21:00:00,3,Pivot+SR+ADX<20,18.84200144025176,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.3200322270214718,2025-10-21 02:00:00,down,5,1.33924,0.0,-0.022400764612762983,-0.06272214091573966,-0.17472596397957116,0.0,0.18144619336339507,False,False,False,False,False,,0.022400764612762983,0.06272214091573966,0.17472596397957116
GBPUSD,GBPUSD_20251021_03,2025-10-21 03:00:00,4,BB+Pivot+SR+ADX<20,19.626595203452638,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.35691884949673,2025-10-21 05:00:00,down,2,1.33745,0.0,0.07028300123368655,-0.017196904557176155,-0.02841227709447433,-0.13383677894500415,0.07327376724363385,False,False,False,False,False,,-0.07028300123368655,0.017196904557176155,0.02841227709447433
GBPUSD,GBPUSD_20251021_12,2025-10-21 12:00:00,2,Pivot+SR,27.85156426024955,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.4295500556547404,2025-10-22 06:00:00,down,18,1.33343,0.0,-0.16423809273827006,0.26623069827438745,0.03299760767346003,-0.27298020893485886,0.16423809273827006,False,False,False,False,False,,0.16423809273827006,-0.26623069827438745,-0.03299760767346003
GBPUSD,GBPUSD_20251021_21,2025-10-21 21:00:00,3,BB+Pivot+SR,27.750432661358758,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.39718752337496643,2025-10-22 06:00:00,down,9,1.33343,0.0,-0.16423809273827006,0.26623069827438745,0.03299760767346003,-0.27298020893485886,0.16423809273827006,False,False,False,False,False,,0.16423809273827006,-0.26623069827438745,-0.03299760767346003
GBPUSD,GBPUSD_20251022_03,2025-10-22 03:00:00,3,BB+Pivot+SR,23.772811033066056,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.27816203686395985,2025-10-22 06:00:00,down,3,1.33343,0.0,-0.16423809273827006,0.26623069827438745,0.03299760767346003,-0.27298020893485886,0.16423809273827006,False,False,False,False,False,,0.16423809273827006,-0.26623069827438745,-0.03299760767346003
GBPUSD,GBPUSD_20251023_08,2025-10-23 08:00:00,2,BB+ADX<20,16.77550741878419,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.4951681773915652,2025-10-24 14:00:00,down,30,1.3299699999999999,0.0,0.030075866372939093,0.16165778175448292,0.338353496695427,-0.338353496695427,0.036842936306824926,False,False,False,False,False,,-0.030075866372939093,-0.16165778175448292,-0.338353496695427
GBPUSD,GBPUSD_20251023_14,2025-10-23 14:00:00,4,BB+Pivot+SR+ADX<20,16.01994770734345,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.28375395979400775,2025-10-23 16:00:00,down,2,1.3312,0.0,0.09915865384615292,0.06610576923076862,-0.04882812499998628,-0.24864783653845585,0.04882812499998628,False,False,False,True,True,21.0,-0.09915865384615292,-0.06610576923076862,0.04882812499998628
GBPUSD,GBPUSD_20251023_20,2025-10-23 20:00:00,3,Pivot+SR+ADX<20,19.286001823061426,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.3684747696094596,2025-10-24 14:00:00,down,18,1.3299699999999999,0.0,0.030075866372939093,0.16165778175448292,0.338353496695427,-0.338353496695427,0.036842936306824926,False,False,False,False,False,,-0.030075866372939093,-0.16165778175448292,-0.338353496695427
GBPUSD,GBPUSD_20251024_02,2025-10-24 02:00:00,3,Pivot+SR+ADX<20,18.733906145994474,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.3686739750713298,2025-10-24 14:00:00,down,12,1.3299699999999999,0.0,0.030075866372939093,0.16165778175448292,0.338353496695427,-0.338353496695427,0.036842936306824926,False,False,False,False,False,,-0.030075866372939093,-0.16165778175448292,-0.338353496695427
GBPUSD,GBPUSD_20251024_08,2025-10-24 08:00:00,4,BB+Pivot+SR+ADX<20,17.396742595536487,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.31681205987897254,2025-10-24 14:00:00,down,6,1.3299699999999999,0.0,0.030075866372939093,0.16165778175448292,0.338353496695427,-0.338353496695427,0.036842936306824926,False,False,False,True,True,21.0,-0.030075866372939093,-0.16165778175448292,-0.338353496695427
GBPUSD,GBPUSD_20251027_14,2025-10-27 14:00:00,3,Pivot+SR+ADX<20,15.991765007568173,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.3923363139890661,2025-10-28 04:00:00,up,14,1.33659,0.0,-0.4406736545986391,-0.8252343650633234,-0.6576437052499327,-0.8252343650633234,0.0,False,False,False,True,True,9.0,-0.4406736545986391,-0.8252343650633234,-0.6576437052499327
GBPUSD,GBPUSD_20251027_20,2025-10-27 20:00:00,5,BB+Pivot+SR+ADX<20+ADX<13,12.256399274664163,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.3187101612298528,2025-10-28 04:00:00,up,8,1.33659,0.0,-0.4406736545986391,-0.8252343650633234,-0.6576437052499327,-0.8252343650633234,0.0,False,False,False,True,True,5.0,-0.4406736545986391,-0.8252343650633234,-0.6576437052499327
GBPUSD,GBPUSD_20251028_02,2025-10-28 02:00:00,5,BB+Pivot+SR+ADX<20+ADX<13,12.63375183190356,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.3580926695883604,2025-10-28 04:00:00,up,2,1.33659,0.0,-0.4406736545986391,-0.8252343650633234,-0.6576437052499327,-0.8252343650633234,0.0,False,False,False,True,True,5.0,-0.4406736545986391,-0.8252343650633234,-0.6576437052499327
GBPUSD,GBPUSD_20251031_10,2025-10-31 10:00:00,3,BB+Pivot+SR,48.95910532459545,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.4219312876520438,2025-10-31 12:00:00,down,2,1.31061,0.0,0.1648087531759974,0.25408016114634063,0.12742158231661885,-0.325802488917374,0.0,False,False,False,False,False,,-0.1648087531759974,-0.25408016114634063,-0.12742158231661885
GBPUSD,GBPUSD_20251103_10,2025-11-03 10:00:00,3,BB+Pivot+SR,29.412059824400497,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.4006245477740828,2025-11-04 08:00:00,down,22,1.30912,0.0,-0.1909679784893628,-0.4804754338792569,-0.5469322903935511,0.0,0.5866536299193451,False,False,False,False,False,,0.1909679784893628,0.4804754338792569,0.5469322903935511
GBPUSD,GBPUSD_20251103_16,2025-11-03 16:00:00,3,BB+Pivot+SR,24.041196040804536,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.31565656565655625,2025-11-04 08:00:00,down,16,1.30912,0.0,-0.1909679784893628,-0.4804754338792569,-0.5469322903935511,0.0,0.5866536299193451,False,False,False,False,False,,0.1909679784893628,0.4804754338792569,0.5469322903935511
GBPUSD,GBPUSD_20251103_22,2025-11-03 22:00:00,2,BB+ADX<20,16.648273669513475,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.4095521570000639,2025-11-04 08:00:00,down,10,1.30912,0.0,-0.1909679784893628,-0.4804754338792569,-0.5469322903935511,0.0,0.5866536299193451,False,False,False,False,False,,0.1909679784893628,0.4804754338792569,0.5469322903935511
GBPUSD,GBPUSD_20251104_04,2025-11-04 04:00:00,2,BB+ADX<20,15.825526757769499,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.40996723310218247,2025-11-04 08:00:00,down,4,1.30912,0.0,-0.1909679784893628,-0.4804754338792569,-0.5469322903935511,0.0,0.5866536299193451,False,False,False,False,False,,0.1909679784893628,0.4804754338792569,0.5469322903935511
GBPUSD,GBPUSD_20251105_10,2025-11-05 10:00:00,3,BB+Pivot+SR,45.58071580902043,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.4222746013343924,2025-11-06 08:00:00,up,22,1.30842,0.0,0.11693492915119238,0.287369499090522,0.25985539811376085,-0.046621115543938454,0.4218828816435236,True,False,False,False,False,,0.11693492915119238,0.287369499090522,0.25985539811376085
GBPUSD,GBPUSD_20251105_16,2025-11-05 16:00:00,2,Pivot+SR,36.63074538196312,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.3310928362853301,2025-11-06 00:00:00,up,8,1.30591,0.0,0.022206737064585116,0.15774440811389553,0.554402677060451,-0.03981897680543483,0.6118338936067695,True,False,False,False,False,,0.022206737064585116,0.15774440811389553,0.554402677060451
GBPUSD,GBPUSD_20251105_22,2025-11-05 22:00:00,2,Pivot+SR,25.575897739595224,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.32495899691902247,2025-11-06 00:00:00,up,2,1.30591,0.0,0.022206737064585116,0.15774440811389553,0.554402677060451,-0.03981897680543483,0.6118338936067695,True,False,False,False,False,,0.022206737064585116,0.15774440811389553,0.554402677060451
GBPUSD,GBPUSD_20251107_11,2025-11-07 11:00:00,3,Pivot+SR+ADX<20,18.36563255580492,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.47104017561110023,2025-11-07 14:00:00,up,3,1.31485,0.0,0.14526371829485157,-0.0593223561623001,0.18405141270866385,-0.0593223561623001,0.19013575693044427,False,False,False,False,False,,0.14526371829485157,-0.0593223561623001,0.18405141270866385
GBPUSD,GBPUSD_20251110_21,2025-11-10 21:00:00,2,ADX<20+ADX<13,12.359021276332346,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.39541890876524083,2025-11-11 07:00:00,down,10,1.31251,0.0,0.1744748611439077,0.3580925097713485,0.09523736962003895,-0.4182825273712196,0.01828557496704924,False,False,False,False,False,,-0.1744748611439077,-0.3580925097713485,-0.09523736962003895
GBPUSD,GBPUSD_20251111_03,2025-11-11 03:00:00,5,BB+Pivot+SR+ADX<20+ADX<13,12.623529355701333,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.3781981667261376,2025-11-11 07:00:00,down,4,1.31251,0.0,0.1744748611439077,0.3580925097713485,0.09523736962003895,-0.4182825273712196,0.01828557496704924,False,False,False,False,False,,-0.1744748611439077,-0.3580925097713485,-0.09523736962003895
GBPUSD,GBPUSD_20251118_02,2025-11-18 02:00:00,3,Pivot+SR+ADX<20,14.951809320507483,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.4348950017486997,2025-11-19 08:00:00,down,30,1.31238,0.0,-0.0487663634008592,-0.42746765418553423,-0.5897682073789664,-0.021335283987856866,0.5996738749447601,False,False,False,False,False,,0.0487663634008592,0.42746765418553423,0.5897682073789664
GBPUSD,GBPUSD_20251118_08,2025-11-18 08:00:00,4,BB+Pivot+SR+ADX<20,14.605058153456785,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.3701845601872913,2025-11-19 01:00:00,down,17,1.31322,0.0,0.1028007493032365,-0.21017042079774112,-0.6327957234888321,-0.1484899712157823,0.6632552047638625,False,False,False,False,False,,-0.1028007493032365,0.21017042079774112,0.6327957234888321
GBPUSD,GBPUSD_20251118_14,2025-11-18 14:00:00,5,BB+Pivot+SR+ADX<20+ADX<13,11.706317116791737,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.328334840734792,2025-11-19 08:00:00,down,18,1.31238,0.0,-0.0487663634008592,-0.42746765418553423,-0.5897682073789664,-0.021335283987856866,0.5996738749447601,False,False,False,False,False,,0.0487663634008592,0.42746765418553423,0.5897682073789664
GBPUSD,GBPUSD_20251118_20,2025-11-18 20:00:00,5,BB+Pivot+SR+ADX<20+ADX<13,10.42877876385732,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.32861706983111816,2025-11-19 08:00:00,down,12,1.31238,0.0,-0.0487663634008592,-0.42746765418553423,-0.5897682073789664,-0.021335283987856866,0.5996738749447601,False,False,False,False,False,,0.0487663634008592,0.42746765418553423,0.5897682073789664
GBPUSD,GBPUSD_20251119_02,2025-11-19 02:00:00,5,BB+Pivot+SR+ADX<20+ADX<13,10.001252462067955,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.3448328360026736,2025-11-19 08:00:00,down,6,1.31238,0.0,-0.0487663634008592,-0.42746765418553423,-0.5897682073789664,-0.021335283987856866,0.5996738749447601,False,False,False,False,False,,0.0487663634008592,0.42746765418553423,0.5897682073789664
GBPUSD,GBPUSD_20251119_08,2025-11-19 08:00:00,5,BB+Pivot+SR+ADX<20+ADX<13,11.186211941202329,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.32079123424616535,2025-11-19 10:00:00,down,2,1.31046,0.0,0.030523632922787113,-0.45403903972650067,-0.3983334096424158,-0.16787998107534605,0.45403903972650067,False,False,False,False,False,,-0.030523632922787113,0.45403903972650067,0.3983334096424158
GBPUSD,GBPUSD_20251124_01,2025-11-24 01:00:00,2,ADX<20+ADX<13,12.51729679067042,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.5401812319493996,2025-11-25 07:00:00,up,30,1.31213,0.0,-0.07468772149100934,0.3818219231326133,0.49918834261849476,-0.09297859206023784,0.6851455267389706,True,False,False,False,False,,-0.07468772149100934,0.3818219231326133,0.49918834261849476
GBPUSD,GBPUSD_20251124_07,2025-11-24 07:00:00,3,BB+ADX<20+ADX<13,12.95660667222232,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.5584543572427121,2025-11-25 07:00:00,up,24,1.31213,0.0,-0.07468772149100934,0.3818219231326133,0.49918834261849476,-0.09297859206023784,0.6851455267389706,True,False,False,False,False,,-0.07468772149100934,0.3818219231326133,0.49918834261849476
GBPUSD,GBPUSD_20251124_13,2025-11-24 13:00:00,4,BB+Pivot+SR+ADX<20,17.426316706996275,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.23197252956886164,2025-11-25 07:00:00,up,18,1.31213,0.0,-0.07468772149100934,0.3818219231326133,0.49918834261849476,-0.09297859206023784,0.6851455267389706,True,True,True,False,False,,-0.07468772149100934,0.3818219231326133,0.49918834261849476
GBPUSD,GBPUSD_20251124_19,2025-11-24 19:00:00,4,BB+Pivot+SR+ADX<20,14.356927957909368,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.28607392150132677,2025-11-25 07:00:00,up,12,1.31213,0.0,-0.07468772149100934,0.3818219231326133,0.49918834261849476,-0.09297859206023784,0.6851455267389706,True,True,False,False,False,,-0.07468772149100934,0.3818219231326133,0.49918834261849476
GBPUSD,GBPUSD_20251125_01,2025-11-25 01:00:00,4,BB+Pivot+SR+ADX<20,13.02592679391631,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.2861022949218859,2025-11-25 07:00:00,up,6,1.31213,0.0,-0.07468772149100934,0.3818219231326133,0.49918834261849476,-0.09297859206023784,0.6851455267389706,True,True,False,False,False,,-0.07468772149100934,0.3818219231326133,0.49918834261849476
GBPUSD,GBPUSD_20251125_07,2025-11-25 07:00:00,5,BB+Pivot+SR+ADX<20+ADX<13,12.602256609436749,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.2857948526441848,2025-11-25 09:00:00,up,2,1.31344,0.0,0.14389694238031028,0.5382811548300747,0.4004750883177034,-0.17435132172005596,0.5847240833231918,True,True,False,False,False,,0.14389694238031028,0.5382811548300747,0.4004750883177034
GBPUSD,GBPUSD_20251128_00,2025-11-28 00:00:00,2,BB+ADX<20,18.51043707371501,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.441989785124976,2025-11-28 08:00:00,down,8,1.32023,0.0,0.1105867916953877,0.25980321610628787,0.20981192670973536,-0.3673602326867304,0.006059550229890247,False,False,False,False,False,,-0.1105867916953877,-0.25980321610628787,-0.20981192670973536
GBPUSD,GBPUSD_20251128_06,2025-11-28 06:00:00,4,BB+Pivot+SR+ADX<20,15.141281710872203,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.3253582724232359,2025-11-28 08:00:00,down,2,1.32023,0.0,0.1105867916953877,0.25980321610628787,0.20981192670973536,-0.3673602326867304,0.006059550229890247,False,False,False,False,False,,-0.1105867916953877,-0.25980321610628787,-0.20981192670973536
GBPUSD,GBPUSD_20251128_12,2025-11-28 12:00:00,3,Pivot+SR+ADX<20,14.187182408944107,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.40629799726107296,2025-12-01 12:00:00,up,24,1.32668,0.0,-0.303765791298595,-0.42286007175808143,-0.39270962100884604,-0.45677932885097955,0.0,False,False,False,False,False,,-0.303765791298595,-0.42286007175808143,-0.39270962100884604
GBPUSD,GBPUSD_20251201_07,2025-12-01 07:00:00,3,BB+ADX<20+ADX<13,12.776628400751,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.4077279191503361,2025-12-01 12:00:00,up,5,1.32668,0.0,-0.303765791298595,-0.42286007175808143,-0.39270962100884604,-0.45677932885097955,0.0,False,False,False,False,False,,-0.303765791298595,-0.42286007175808143,-0.39270962100884604
GBPUSD,GBPUSD_20251201_16,2025-12-01 16:00:00,2,ADX<20+ADX<13,12.54512028202397,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.5292405398253595,2025-12-02 10:00:00,down,18,1.3195000000000001,0.0,0.11595301250472217,0.10837438423643958,0.31299734748010355,-0.3577112542629659,0.09018567639259162,False,False,False,False,False,,-0.11595301250472217,-0.10837438423643958,-0.31299734748010355
GBPUSD,GBPUSD_20251201_22,2025-12-01 22:00:00,2,ADX<20+ADX<13,11.818549920213606,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.5298534576722869,2025-12-02 10:00:00,down,12,1.3195000000000001,0.0,0.11595301250472217,0.10837438423643958,0.31299734748010355,-0.3577112542629659,0.09018567639259162,False,False,False,False,False,,-0.11595301250472217,-0.10837438423643958,-0.31299734748010355
GBPUSD,GBPUSD_20251202_04,2025-12-02 04:00:00,2,ADX<20+ADX<13,11.677229211846416,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.5478415496954436,2025-12-02 10:00:00,down,6,1.3195000000000001,0.0,0.11595301250472217,0.10837438423643958,0.31299734748010355,-0.3577112542629659,0.09018567639259162,False,False,False,False,False,,-0.11595301250472217,-0.10837438423643958,-0.31299734748010355
GBPUSD,GBPUSD_20251202_11,2025-12-02 11:00:00,2,BB+ADX<20,15.915564276287574,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.5978178511895706,2025-12-03 09:00:00,up,22,1.3277999999999999,0.0,0.15665009790631737,0.5226690766681856,0.4014158758849268,0.0,0.5663503539689858,False,False,False,False,False,,0.15665009790631737,0.5226690766681856,0.4014158758849268
GBPUSD,GBPUSD_20251202_17,2025-12-02 17:00:00,3,BB+Pivot+SR,20.91876082214669,neutral,bearish,-0.045829156487073745,-0.19751952057097855,0.3107590859135174,2025-12-03 01:00:00,up,8,1.32261,0.0,0.07712023952639258,0.4309660444121879,0.9141016626216294,0.0,0.9609786709612054,True,True,True,False,False,,0.07712023952639258,0.4309660444121879,0.9141016626216294
