setup_id,symbol,timestamp,squeeze_score,conditions,adx,h4_trend_bias,d1_trend_bias,h4_bar_time,d1_bar_time,data_warning,anchor_range_pct,cluster_id
EURGBP_setup_002602_202512231200,EURGBP,2025-12-23 12:00:00,2,BB+SR,33.4801675400226,bearish,neutral,2025-12-23 12:00:00,2025-12-23,,0.2794575774234925,EURGBP_20251223_12
EURGBP_setup_002603_202512231800,EURGBP,2025-12-23 18:00:00,2,BB+SR,27.626150398782862,bearish,neutral,2025-12-23 16:00:00,2025-12-23,,0.19692476786919888,EURGBP_20251223_18
EURGBP_setup_002604_202512240000,EURGBP,2025-12-24 00:00:00,2,BB+SR,27.55438473448289,bearish,bearish,2025-12-24 00:00:00,2025-12-24,,0.20160597486798057,EURGBP_20251224_00
EURGBP_setup_002605_202512241100,EURGBP,2025-12-24 11:00:00,2,BB+SR,28.017207025430483,bearish,bearish,2025-12-24 08:00:00,2025-12-24,,0.20170532685431186,EURGBP_20251224_11
EURGBP_setup_002606_202512241700,EURGBP,2025-12-24 17:00:00,2,BB+SR,28.22029940330768,bearish,bearish,2025-12-24 16:00:00,2025-12-24,,0.17078538352207503,EURGBP_20251224_17
EURGBP_setup_002607_202512261900,EURGBP,2025-12-26 19:00:00,2,BB+SR,22.168620459147164,neutral,bearish,2025-12-26 16:00:00,2025-12-26,,0.26367075547404334,EURGBP_20251226_19
EURGBP_setup_002608_202512300500,EURGBP,2025-12-30 05:00:00,2,BB+ADX<20,13.480387019551786,neutral,neutral,2025-12-30 04:00:00,2025-12-30,,0.347784167211883,EURGBP_20251230_05
EURGBP_setup_002609_202512301100,EURGBP,2025-12-30 11:00:00,3,BB+SR+ADX<20,17.622175113158804,neutral,neutral,2025-12-30 08:00:00,2025-12-30,,0.36383669815327124,EURGBP_20251230_11
EURGBP_setup_002610_202512310400,EURGBP,2025-12-31 04:00:00,2,ADX<20+ADX<13,12.909341947794557,neutral,neutral,2025-12-31 04:00:00,2025-12-31,,0.38652994746862845,EURGBP_20251231_04
EURGBP_setup_002611_202601021100,EURGBP,2026-01-02 11:00:00,2,BB+ADX<20,15.969929237488133,neutral,neutral,2026-01-02 08:00:00,2026-01-02,,0.43460312363828996,EURGBP_20260102_11
EURGBP_setup_002612_202601050800,EURGBP,2026-01-05 08:00:00,3,BB+SR+ADX<20,18.416607004891535,neutral,bearish,2026-01-05 08:00:00,2026-01-05,,0.29764640985565655,EURGBP_20260105_08
EURGBP_setup_002613_202601061200,EURGBP,2026-01-06 12:00:00,2,BB+SR,42.186480122711714,bearish,bearish,2026-01-06 12:00:00,2026-01-06,,0.2944742768058134,EURGBP_20260106_12
EURGBP_setup_002614_202601061800,EURGBP,2026-01-06 18:00:00,2,BB+SR,35.79092492169906,bearish,bearish,2026-01-06 16:00:00,2026-01-06,,0.220589933707524,EURGBP_20260106_18
EURGBP_setup_002615_202601070000,EURGBP,2026-01-07 00:00:00,2,BB+SR,34.36370701846064,bearish,bearish,2026-01-07 00:00:00,2026-01-07,,0.2205924813766781,EURGBP_20260107_00
EURGBP_setup_002616_202601070600,EURGBP,2026-01-07 06:00:00,2,BB+SR,31.051131551932027,bearish,bearish,2026-01-07 04:00:00,2026-01-07,,0.14441183946024322,EURGBP_20260107_06
EURGBP_setup_002617_202601071200,EURGBP,2026-01-07 12:00:00,2,BB+SR,23.55986494246358,bearish,bearish,2026-01-07 12:00:00,2026-01-07,,0.13852973771702748,EURGBP_20260107_12
EURGBP_setup_002618_202601090200,EURGBP,2026-01-09 02:00:00,2,SR+ADX<20,19.09357645438254,neutral,bearish,2026-01-09 00:00:00,2026-01-09,,0.2420526060997374,EURGBP_20260109_02
EURGBP_setup_002619_202601090800,EURGBP,2026-01-09 08:00:00,3,BB+SR+ADX<20,15.911427597127686,neutral,bearish,2026-01-09 08:00:00,2026-01-09,,0.23379554982264789,EURGBP_20260109_08
EURGBP_setup_002620_202601091400,EURGBP,2026-01-09 14:00:00,3,BB+SR+ADX<20,19.34721709926373,neutral,bearish,2026-01-09 12:00:00,2026-01-09,,0.22938952416083175,EURGBP_20260109_14
EURGBP_setup_002621_202601092000,EURGBP,2026-01-09 20:00:00,3,BB+SR+ADX<20,13.933473054982192,neutral,bearish,2026-01-09 20:00:00,2026-01-09,,0.2293207955933586,EURGBP_20260109_20
EURGBP_setup_002622_202601120200,EURGBP,2026-01-12 02:00:00,4,BB+SR+ADX<20+ADX<13,11.255259915497444,bullish,bearish,2026-01-12 00:00:00,2026-01-12,,0.2291992997327982,EURGBP_20260112_02
EURGBP_setup_002623_202601120900,EURGBP,2026-01-12 09:00:00,2,BB+ADX<20,15.092779990488571,neutral,bearish,2026-01-12 08:00:00,2026-01-12,,0.2959908784134051,EURGBP_20260112_09
EURGBP_setup_002624_202601140100,EURGBP,2026-01-14 01:00:00,2,SR+ADX<20,19.073121245183657,neutral,bearish,2026-01-14 00:00:00,2026-01-14,,0.25144175317185236,EURGBP_20260114_01
EURGBP_setup_002625_202601140700,EURGBP,2026-01-14 07:00:00,2,SR+ADX<20,18.490469758415333,neutral,bearish,2026-01-14 04:00:00,2026-01-14,,0.251583940173796,EURGBP_20260114_07
EURGBP_setup_002626_202601141300,EURGBP,2026-01-14 13:00:00,2,SR+ADX<20,16.4441107338118,neutral,bearish,2026-01-14 12:00:00,2026-01-14,,0.20081711792811716,EURGBP_20260114_13
EURGBP_setup_002627_202601141900,EURGBP,2026-01-14 19:00:00,3,BB+SR+ADX<20,13.970561663890429,neutral,bearish,2026-01-14 16:00:00,2026-01-14,,0.20084725220181265,EURGBP_20260114_19
EURGBP_setup_002628_202601150100,EURGBP,2026-01-15 01:00:00,4,BB+SR+ADX<20+ADX<13,12.062026280633788,neutral,bearish,2026-01-15 00:00:00,2026-01-15,,0.1881760773946295,EURGBP_20260115_01
EURGBP_setup_002629_202601150700,EURGBP,2026-01-15 07:00:00,4,BB+SR+ADX<20+ADX<13,12.263861600632572,neutral,bearish,2026-01-15 04:00:00,2026-01-15,,0.17677030258916865,EURGBP_20260115_07
EURGBP_setup_002630_202601160400,EURGBP,2026-01-16 04:00:00,2,BB+ADX<20,18.553528003199837,neutral,bearish,2026-01-16 04:00:00,2026-01-16,,0.30790520671163585,EURGBP_20260116_04
EURGBP_setup_002631_202601161000,EURGBP,2026-01-16 10:00:00,3,BB+SR+ADX<20,17.958574396399317,neutral,bearish,2026-01-16 08:00:00,2026-01-16,,0.21241471664568912,EURGBP_20260116_10
EURGBP_setup_002632_202601161600,EURGBP,2026-01-16 16:00:00,3,BB+SR+ADX<20,16.066955877335793,neutral,bearish,2026-01-16 16:00:00,2026-01-16,,0.2226888817095107,EURGBP_20260116_16
EURGBP_setup_002633_202601182200,EURGBP,2026-01-18 22:00:00,2,BB+SR,20.49842663263516,neutral,bearish,2026-01-18 20:00:00,2026-01-18,,0.20065732572218925,EURGBP_20260118_22
EURGBP_setup_002634_202601191800,EURGBP,2026-01-19 18:00:00,2,SR+ADX<20,19.131112771314573,neutral,bearish,2026-01-19 16:00:00,2026-01-19,,0.23179915352945424,EURGBP_20260119_18
EURGBP_setup_002635_202601200000,EURGBP,2026-01-20 00:00:00,3,BB+SR+ADX<20,14.216098336995362,neutral,neutral,2026-01-20 00:00:00,2026-01-20,,0.2317216573286247,EURGBP_20260120_00
EURGBP_setup_002636_202601200600,EURGBP,2026-01-20 06:00:00,3,BB+SR+ADX<20,14.25562396695665,neutral,neutral,2026-01-20 04:00:00,2026-01-20,,0.15659903737649597,EURGBP_20260120_06
EURGBP_setup_002637_202601261700,EURGBP,2026-01-26 17:00:00,3,BB+ADX<20+ADX<13,12.52699922906251,bearish,bearish,2026-01-26 16:00:00,2026-01-26,,0.33649857103346936,EURGBP_20260126_17
EURGBP_setup_002638_202601262300,EURGBP,2026-01-26 23:00:00,4,BB+SR+ADX<20+ADX<13,10.605748111762836,neutral,bearish,2026-01-26 20:00:00,2026-01-26,,0.20616419423201757,EURGBP_20260126_23
EURGBP_setup_002639_202601270500,EURGBP,2026-01-27 05:00:00,5,BB+SR+ADX<20+ADX<13+ADX<9,8.84724192269704,neutral,neutral,2026-01-27 04:00:00,2026-01-27,,0.21422894855050895,EURGBP_20260127_05
EURGBP_setup_002640_202601271100,EURGBP,2026-01-27 11:00:00,3,BB+SR+ADX<20,13.995559278591951,bearish,neutral,2026-01-27 08:00:00,2026-01-27,,0.21439933605367864,EURGBP_20260127_11
EURGBP_setup_002641_202601271700,EURGBP,2026-01-27 17:00:00,2,ADX<20+ADX<13,12.921991347608861,neutral,neutral,2026-01-27 16:00:00,2026-01-27,,0.3188085537370738,EURGBP_20260127_17
EURGBP_setup_002642_202601281000,EURGBP,2026-01-28 10:00:00,2,BB+ADX<20,14.773010864593275,neutral,neutral,2026-01-28 08:00:00,2026-01-28,,0.5246444843296986,EURGBP_20260128_10
EURGBP_setup_002643_202601291100,EURGBP,2026-01-29 11:00:00,2,BB+SR,29.850929774605994,neutral,neutral,2026-01-29 08:00:00,2026-01-29,,0.3741166689760312,EURGBP_20260129_11
EURGBP_setup_002644_202601291700,EURGBP,2026-01-29 17:00:00,2,BB+SR,29.453404178756326,neutral,neutral,2026-01-29 16:00:00,2026-01-29,,0.2492988469928257,EURGBP_20260129_17
EURGBP_setup_002645_202601292300,EURGBP,2026-01-29 23:00:00,2,BB+SR,23.58517283031382,neutral,neutral,2026-01-29 20:00:00,2026-01-29,,0.2492413140555877,EURGBP_20260129_23
EURGBP_setup_002646_202601301000,EURGBP,2026-01-30 10:00:00,2,BB+SR,22.118829360259113,neutral,neutral,2026-01-30 08:00:00,2026-01-30,,0.2756504890201148,EURGBP_20260130_10
EURGBP_setup_002647_202601301600,EURGBP,2026-01-30 16:00:00,2,BB+SR,22.85461754924842,neutral,neutral,2026-01-30 16:00:00,2026-01-30,,0.2217550992123112,EURGBP_20260130_16
EURGBP_setup_002648_202602020700,EURGBP,2026-02-02 07:00:00,2,BB+ADX<20,15.80635465609338,bearish,neutral,2026-02-02 04:00:00,2026-02-02,,0.2539067008286568,EURGBP_20260202_07
EURGBP_setup_002649_202602031300,EURGBP,2026-02-03 13:00:00,2,BB+SR,38.58761906532654,bearish,bearish,2026-02-03 12:00:00,2026-02-03,,0.31059859767051234,EURGBP_20260203_13
EURGBP_setup_002650_202602031900,EURGBP,2026-02-03 19:00:00,2,BB+SR,32.080308876402334,bearish,bearish,2026-02-03 16:00:00,2026-02-03,,0.19466524530138524,EURGBP_20260203_19
EURGBP_setup_002651_202602040100,EURGBP,2026-02-04 01:00:00,2,BB+SR,25.454187297114828,bearish,bearish,2026-02-04 00:00:00,2026-02-04,,0.1947284233952309,EURGBP_20260204_01
EURGBP_setup_002652_202602040700,EURGBP,2026-02-04 07:00:00,2,BB+SR,20.8525366522308,bearish,bearish,2026-02-04 04:00:00,2026-02-04,,0.19475777002353495,EURGBP_20260204_07
EURGBP_setup_002653_202602102000,EURGBP,2026-02-10 20:00:00,2,ADX<20+ADX<13,12.54344943638488,bullish,bullish,2026-02-10 20:00:00,2026-02-10,,0.3922828106719252,EURGBP_20260210_20
EURGBP_setup_002654_202602110200,EURGBP,2026-02-11 02:00:00,2,ADX<20+ADX<13,9.251035661228519,neutral,bullish,2026-02-11 00:00:00,2026-02-11,,0.43356579188842054,EURGBP_20260211_02
EURGBP_setup_002655_202602110800,EURGBP,2026-02-11 08:00:00,2,ADX<20+ADX<13,11.106903292638448,neutral,bullish,2026-02-11 08:00:00,2026-02-11,,0.4342880777582469,EURGBP_20260211_08
EURGBP_setup_002656_202602121100,EURGBP,2026-02-12 11:00:00,2,BB+ADX<20,13.054580332062786,neutral,bullish,2026-02-12 08:00:00,2026-02-12,,0.3951116420104749,EURGBP_20260212_11
EURGBP_setup_002657_202602121700,EURGBP,2026-02-12 17:00:00,3,BB+ADX<20+ADX<13,12.401835440471926,neutral,bullish,2026-02-12 16:00:00,2026-02-12,,0.26745947931492986,EURGBP_20260212_17
EURGBP_setup_002658_202602122300,EURGBP,2026-02-12 23:00:00,2,ADX<20+ADX<13,10.199431646266927,neutral,bullish,2026-02-12 20:00:00,2026-02-12,,0.26965002868616905,EURGBP_20260212_23
EURGBP_setup_002659_202602130500,EURGBP,2026-02-13 05:00:00,3,ADX<20+ADX<13+ADX<9,7.977251996806646,neutral,neutral,2026-02-13 04:00:00,2026-02-13,,0.2695881610645822,EURGBP_20260213_05
EURGBP_setup_002660_202602131100,EURGBP,2026-02-13 11:00:00,4,BB+SR+ADX<20+ADX<13,11.168703949027325,neutral,neutral,2026-02-13 08:00:00,2026-02-13,,0.31432111228375675,EURGBP_20260213_11
EURGBP_setup_002661_202602161200,EURGBP,2026-02-16 12:00:00,2,BB+SR,29.31020873612715,neutral,neutral,2026-02-16 12:00:00,2026-02-16,,0.26473296500920446,EURGBP_20260216_12
EURGBP_setup_002662_202602161800,EURGBP,2026-02-16 18:00:00,2,BB+SR,27.37181977555032,neutral,neutral,2026-02-16 16:00:00,2026-02-16,,0.1483816052819266,EURGBP_20260216_18
EURGBP_setup_002663_202602170000,EURGBP,2026-02-17 00:00:00,2,BB+SR,26.089508343524404,neutral,neutral,2026-02-17 00:00:00,2026-02-17,,0.15640453573152666,EURGBP_20260217_00
EURGBP_setup_002664_202602170600,EURGBP,2026-02-17 06:00:00,3,BB+SR+ADX<20,19.383249596706236,neutral,neutral,2026-02-17 04:00:00,2026-02-17,,0.18848841485840093,EURGBP_20260217_06
EURGBP_setup_002665_202602182200,EURGBP,2026-02-18 22:00:00,2,SR+ADX<20,19.173643158680488,neutral,bullish,2026-02-18 20:00:00,2026-02-18,,0.24861372072773996,EURGBP_20260218_22
EURGBP_setup_002666_202602191800,EURGBP,2026-02-19 18:00:00,2,BB+ADX<20,14.751149594688618,bullish,bullish,2026-02-19 16:00:00,2026-02-19,,0.3042503545774804,EURGBP_20260219_18
EURGBP_setup_002667_202602200000,EURGBP,2026-02-20 00:00:00,4,BB+SR+ADX<20+ADX<13,11.262217168526227,bullish,bullish,2026-02-20 00:00:00,2026-02-20,,0.23332418336536298,EURGBP_20260220_00
EURGBP_setup_002668_202602200600,EURGBP,2026-02-20 06:00:00,4,BB+SR+ADX<20+ADX<13,9.834010006119591,bullish,bullish,2026-02-20 04:00:00,2026-02-20,,0.22541851178012282,EURGBP_20260220_06
EURGBP_setup_002669_202602222200,EURGBP,2026-02-22 22:00:00,2,SR+ADX<20,16.854418228190813,neutral,bullish,2026-02-22 20:00:00,2026-02-22,,0.2700692338502064,EURGBP_20260222_22
EURGBP_setup_002670_202602231300,EURGBP,2026-02-23 13:00:00,2,SR+ADX<20,16.046032672450675,neutral,bullish,2026-02-23 12:00:00,2026-02-23,,0.2645078550817609,EURGBP_20260223_13
EURGBP_setup_002671_202602231900,EURGBP,2026-02-23 19:00:00,2,SR+ADX<20,13.275358455873187,neutral,bullish,2026-02-23 16:00:00,2026-02-23,,0.2482638690265088,EURGBP_20260223_19
EURGBP_setup_002672_202602240100,EURGBP,2026-02-24 01:00:00,3,BB+SR+ADX<20,15.806219368381026,neutral,bullish,2026-02-24 00:00:00,2026-02-24,,0.19581572709471173,EURGBP_20260224_01
EURGBP_setup_002673_202602240700,EURGBP,2026-02-24 07:00:00,3,BB+SR+ADX<20,17.47458712428007,neutral,bullish,2026-02-24 04:00:00,2026-02-24,,0.1956790406005389,EURGBP_20260224_07
EURGBP_setup_002674_202602241300,EURGBP,2026-02-24 13:00:00,3,BB+SR+ADX<20,14.090954282332518,neutral,bullish,2026-02-24 12:00:00,2026-02-24,,0.18559464754201138,EURGBP_20260224_13
EURGBP_setup_002675_202602251100,EURGBP,2026-02-25 11:00:00,2,BB+ADX<20,19.840528141420382,neutral,bullish,2026-02-25 08:00:00,2026-02-25,,0.2775770505717833,EURGBP_20260225_11
EURGBP_setup_002676_202602260200,EURGBP,2026-02-26 02:00:00,2,BB+ADX<20,18.67449990226422,neutral,bullish,2026-02-26 00:00:00,2026-02-26,,0.29041070731651697,EURGBP_20260226_02
EURGBP_setup_002677_202603050000,EURGBP,2026-03-05 00:00:00,2,ADX<20+ADX<13,12.400797410805078,bearish,neutral,2026-03-05 00:00:00,2026-03-05,,0.30804597701149605,EURGBP_20260305_00
EURGBP_setup_002678_202603050600,EURGBP,2026-03-05 06:00:00,4,BB+SR+ADX<20+ADX<13,12.020148658790184,bearish,neutral,2026-03-05 04:00:00,2026-03-05,,0.30440526104187476,EURGBP_20260305_06
EURGBP_setup_002679_202603051200,EURGBP,2026-03-05 12:00:00,2,ADX<20+ADX<13,11.689349465937825,bearish,neutral,2026-03-05 12:00:00,2026-03-05,,0.30139885882570244,EURGBP_20260305_12
EURGBP_setup_002680_202603060100,EURGBP,2026-03-06 01:00:00,2,ADX<20+ADX<13,12.431811057846398,bearish,neutral,2026-03-06 00:00:00,2026-03-06,,0.3107019562715806,EURGBP_20260306_01
EURGBP_setup_002681_202603060700,EURGBP,2026-03-06 07:00:00,4,BB+SR+ADX<20+ADX<13,10.531995217000068,bearish,neutral,2026-03-06 04:00:00,2026-03-06,,0.15770691838378983,EURGBP_20260306_07
EURGBP_setup_002682_202603100600,EURGBP,2026-03-10 06:00:00,2,BB+SR,22.482711943562045,bearish,bearish,2026-03-10 04:00:00,2026-03-10,,0.28330904970049636,EURGBP_20260310_06
EURGBP_setup_002683_202603101200,EURGBP,2026-03-10 12:00:00,2,BB+SR,24.048777337564783,bearish,bearish,2026-03-10 12:00:00,2026-03-10,,0.22067658748497637,EURGBP_20260310_12
EURGBP_setup_002684_202603101800,EURGBP,2026-03-10 18:00:00,2,BB+SR,27.59712970326266,bearish,bearish,2026-03-10 16:00:00,2026-03-10,,0.22065874143647307,EURGBP_20260310_18
EURGBP_setup_002685_202603110000,EURGBP,2026-03-11 00:00:00,2,BB+SR,33.22872178927202,bearish,bearish,2026-03-11 00:00:00,2026-03-11,,0.21734355310465936,EURGBP_20260311_00
EURGBP_setup_002686_202603110600,EURGBP,2026-03-11 06:00:00,2,BB+SR,38.11816577172189,bearish,bearish,2026-03-11 04:00:00,2026-03-11,,0.18960414354420724,EURGBP_20260311_06
EURGBP_setup_002687_202603120900,EURGBP,2026-03-12 09:00:00,2,BB+SR,24.166223981238083,bearish,bearish,2026-03-12 08:00:00,2026-03-12,,0.2560745281160486,EURGBP_20260312_09
EURGBP_setup_002688_202603121500,EURGBP,2026-03-12 15:00:00,2,BB+SR,21.827582233685092,bearish,bearish,2026-03-12 12:00:00,2026-03-12,,0.22708314023543338,EURGBP_20260312_15
EURGBP_setup_002689_202603122100,EURGBP,2026-03-12 21:00:00,3,BB+SR+ADX<20,17.71341271911649,bearish,bearish,2026-03-12 20:00:00,2026-03-12,,0.2272437421015493,EURGBP_20260312_21
EURGBP_setup_002690_202603130300,EURGBP,2026-03-13 03:00:00,3,BB+SR+ADX<20,17.92490038395529,bearish,bearish,2026-03-13 00:00:00,2026-03-13,,0.2017882614897627,EURGBP_20260313_03
EURGBP_setup_002691_202603130900,EURGBP,2026-03-13 09:00:00,3,BB+SR+ADX<20,13.704999207472937,neutral,bearish,2026-03-13 08:00:00,2026-03-13,,0.19338999930519263,EURGBP_20260313_09
EURGBP_setup_002692_202603170000,EURGBP,2026-03-17 00:00:00,2,ADX<20+ADX<13,12.81334269336952,neutral,bearish,2026-03-17 00:00:00,2026-03-17,,0.28823447701069504,EURGBP_20260317_00
EURGBP_setup_002693_202603170600,EURGBP,2026-03-17 06:00:00,4,BB+SR+ADX<20+ADX<13,10.784775626954525,neutral,bearish,2026-03-17 04:00:00,2026-03-17,,0.1921607667909146,EURGBP_20260317_06
EURGBP_setup_002694_202603171200,EURGBP,2026-03-17 12:00:00,4,BB+SR+ADX<20+ADX<13,10.903851058736494,neutral,bearish,2026-03-17 12:00:00,2026-03-17,,0.11801184746390468,EURGBP_20260317_12
EURGBP_setup_002695_202603171800,EURGBP,2026-03-17 18:00:00,4,BB+SR+ADX<20+ADX<13,9.830072456866361,neutral,bearish,2026-03-17 16:00:00,2026-03-17,,0.14816701200383703,EURGBP_20260317_18
EURGBP_setup_002696_202603180000,EURGBP,2026-03-18 00:00:00,5,BB+SR+ADX<20+ADX<13+ADX<9,7.751815902282566,neutral,bearish,2026-03-18 00:00:00,2026-03-18,,0.14819789049564644,EURGBP_20260318_00
EURGBP_setup_002697_202603180600,EURGBP,2026-03-18 06:00:00,5,BB+SR+ADX<20+ADX<13+ADX<9,7.496242012678021,neutral,bearish,2026-03-18 04:00:00,2026-03-18,,0.14822019963407534,EURGBP_20260318_06
EURGBP_setup_002698_202603181200,EURGBP,2026-03-18 12:00:00,4,BB+SR+ADX<20+ADX<13,11.60097385042273,neutral,bearish,2026-03-18 12:00:00,2026-03-18,,0.18166880735006077,EURGBP_20260318_12
EURGBP_setup_002699_202603181800,EURGBP,2026-03-18 18:00:00,2,BB+ADX<20,13.793059149044801,neutral,bearish,2026-03-18 16:00:00,2026-03-18,,0.2628623041560029,EURGBP_20260318_18
EURGBP_setup_002700_202603190000,EURGBP,2026-03-19 00:00:00,3,BB+ADX<20+ADX<13,11.149082034961806,neutral,bearish,2026-03-19 00:00:00,2026-03-19,,0.26632391936175814,EURGBP_20260319_00
EURGBP_setup_002701_202603190600,EURGBP,2026-03-19 06:00:00,3,BB+ADX<20+ADX<13,9.87380900547866,neutral,bearish,2026-03-19 04:00:00,2026-03-19,,0.26615133596399776,EURGBP_20260319_06
EURGBP_setup_002702_202603191200,EURGBP,2026-03-19 12:00:00,2,BB+ADX<20,13.839810443762236,neutral,bearish,2026-03-19 12:00:00,2026-03-19,,0.24313997915944213,EURGBP_20260319_12
EURGBP_setup_002703_202603200800,EURGBP,2026-03-20 08:00:00,2,BB+ADX<20,17.236356683891767,neutral,bearish,2026-03-20 08:00:00,2026-03-20,,0.3561071801415169,EURGBP_20260320_08
EURGBP_setup_002704_202603241000,EURGBP,2026-03-24 10:00:00,2,BB+SR,22.53239190963305,neutral,bearish,2026-03-24 08:00:00,2026-03-24,,0.31457451483820875,EURGBP_20260324_10
EURGBP_setup_002705_202603241600,EURGBP,2026-03-24 16:00:00,3,BB+SR+ADX<20,16.583200990470196,neutral,bearish,2026-03-24 16:00:00,2026-03-24,,0.23572097107796608,EURGBP_20260324_16
EURGBP_setup_002706_202603242200,EURGBP,2026-03-24 22:00:00,2,ADX<20+ADX<13,11.283188488662027,bullish,bearish,2026-03-24 20:00:00,2026-03-24,,0.24032073575117222,EURGBP_20260324_22
EURGBP_setup_002707_202603250400,EURGBP,2026-03-25 04:00:00,4,BB+SR+ADX<20+ADX<13,10.013995208461345,bullish,bearish,2026-03-25 04:00:00,2026-03-25,,0.2032356031824829,EURGBP_20260325_04
EURGBP_setup_002708_202603251000,EURGBP,2026-03-25 10:00:00,4,BB+SR+ADX<20+ADX<13,11.847176864918387,neutral,bearish,2026-03-25 08:00:00,2026-03-25,,0.26927388505587063,EURGBP_20260325_10
EURGBP_setup_002709_202603251600,EURGBP,2026-03-25 16:00:00,2,ADX<20+ADX<13,11.114099611721025,neutral,bearish,2026-03-25 16:00:00,2026-03-25,,0.2336421573730319,EURGBP_20260325_16
EURGBP_setup_002710_202603252200,EURGBP,2026-03-25 22:00:00,2,ADX<20+ADX<13,9.452553346923839,neutral,bearish,2026-03-25 20:00:00,2026-03-25,,0.25892661048884186,EURGBP_20260325_22
EURGBP_setup_002711_202603260400,EURGBP,2026-03-26 04:00:00,4,BB+SR+ADX<20+ADX<13,9.141903984852418,neutral,bearish,2026-03-26 04:00:00,2026-03-26,,0.20218591861728274,EURGBP_20260326_04
EURGBP_setup_002712_202603261000,EURGBP,2026-03-26 10:00:00,4,BB+SR+ADX<20+ADX<13,9.766766807880433,neutral,bearish,2026-03-26 08:00:00,2026-03-26,,0.20221161734629367,EURGBP_20260326_10
EURGBP_setup_002713_202603261800,EURGBP,2026-03-26 18:00:00,2,ADX<20+ADX<13,12.930823957959783,neutral,bearish,2026-03-26 16:00:00,2026-03-26,,0.29585798816568126,EURGBP_20260326_18
EURGBP_setup_002714_202603270400,EURGBP,2026-03-27 04:00:00,2,BB+ADX<20,14.61722988901176,neutral,bearish,2026-03-27 04:00:00,2026-03-27,,0.29594691452220834,EURGBP_20260327_04
EURGBP_setup_002715_202603271000,EURGBP,2026-03-27 10:00:00,3,BB+SR+ADX<20,13.549957883215788,neutral,bearish,2026-03-27 08:00:00,2026-03-27,,0.2600224197108521,EURGBP_20260327_10
EURGBP_setup_002716_202603301100,EURGBP,2026-03-30 11:00:00,2,BB+SR,27.448903052742924,neutral,neutral,2026-03-30 08:00:00,2026-03-30,,0.3318125259228529,EURGBP_20260330_11
EURGBP_setup_002717_202603310800,EURGBP,2026-03-31 08:00:00,2,SR+ADX<20,19.812544702044057,bullish,neutral,2026-03-31 08:00:00,2026-03-31,,0.2799926257086283,EURGBP_20260331_08
EURGBP_setup_002718_202604022100,EURGBP,2026-04-02 21:00:00,3,BB+SR+ADX<20,14.973991983113082,bullish,bullish,2026-04-02 20:00:00,2026-04-02,,0.27621459925961,EURGBP_20260402_21
EURGBP_setup_002719_202604030300,EURGBP,2026-04-03 03:00:00,3,BB+SR+ADX<20,18.036738148285483,bullish,bullish,2026-04-03 00:00:00,2026-04-03,,0.235099831416218,EURGBP_20260403_03
EURGBP_setup_002720_202604030900,EURGBP,2026-04-03 09:00:00,2,BB+SR,21.418326462964124,bullish,bullish,2026-04-03 08:00:00,2026-04-03,,0.20868927084886582,EURGBP_20260403_09
EURGBP_setup_002721_202604031500,EURGBP,2026-04-03 15:00:00,3,BB+SR+ADX<20,17.427612792608205,bullish,bullish,2026-04-03 12:00:00,2026-04-03,,0.1844743626468061,EURGBP_20260403_15
EURGBP_setup_002722_202604052100,EURGBP,2026-04-05 21:00:00,2,SR+ADX<20,18.943280554835894,neutral,bullish,2026-04-05 20:00:00,2026-04-05,,0.2049931287219375,EURGBP_20260405_21
EURGBP_setup_002723_202604060400,EURGBP,2026-04-06 04:00:00,2,BB+SR,30.595947545891907,neutral,bullish,2026-04-06 04:00:00,2026-04-06,,0.2419225389254449,EURGBP_20260406_04
EURGBP_setup_002724_202604061400,EURGBP,2026-04-06 14:00:00,2,BB+SR,30.965039587114948,neutral,bullish,2026-04-06 12:00:00,2026-04-06,,0.24200022938409743,EURGBP_20260406_14
EURGBP_setup_002725_202604062000,EURGBP,2026-04-06 20:00:00,2,BB+SR,25.634377662319622,neutral,bullish,2026-04-06 20:00:00,2026-04-06,,0.15597045736043258,EURGBP_20260406_20
EURGBP_setup_002726_202604070200,EURGBP,2026-04-07 02:00:00,2,BB+SR,27.251846659412806,neutral,bullish,2026-04-07 00:00:00,2026-04-07,,0.18572443996056975,EURGBP_20260407_02
EURGBP_setup_002727_202604070800,EURGBP,2026-04-07 08:00:00,2,BB+SR,26.58782188522107,neutral,bullish,2026-04-07 08:00:00,2026-04-07,,0.16872116245438584,EURGBP_20260407_08
EURGBP_setup_002728_202604090600,EURGBP,2026-04-09 06:00:00,2,ADX<20+ADX<13,12.992322317988892,neutral,bullish,2026-04-09 04:00:00,2026-04-09,,0.26988848437517526,EURGBP_20260409_06
EURGBP_setup_002729_202604091200,EURGBP,2026-04-09 12:00:00,4,BB+SR+ADX<20+ADX<13,11.875579497739576,neutral,bullish,2026-04-09 12:00:00,2026-04-09,,0.19632831605414405,EURGBP_20260409_12
EURGBP_setup_002730_202604091800,EURGBP,2026-04-09 18:00:00,4,BB+SR+ADX<20+ADX<13,9.116805700090545,neutral,bullish,2026-04-09 16:00:00,2026-04-09,,0.13090357917944467,EURGBP_20260409_18
EURGBP_setup_002731_202604100000,EURGBP,2026-04-10 00:00:00,4,BB+SR+ADX<20+ADX<13,12.269364979871833,neutral,bullish,2026-04-10 00:00:00,2026-04-10,,0.13095169720292113,EURGBP_20260410_00
