setup_id,symbol,timestamp,squeeze_score,conditions,adx,h4_trend_bias,d1_trend_bias,h4_bar_time,d1_bar_time,data_warning,anchor_range_pct,cluster_id
GBPUSD_setup_000038_202512190800,GBPUSD,2025-12-19 08:00:00,2,ADX<20+ADX<13,11.249513094560127,neutral,strong_bullish,2025-12-19 08:00:00,2025-12-19,,0.762708062272869,GBPUSD_20251219_08
GBPUSD_setup_000039_202601212300,GBPUSD,2026-01-21 23:00:00,2,ADX<20+ADX<13,11.826660867841893,neutral,weak_bearish,2026-01-21 20:00:00,2026-01-21,,0.43152599217441284,GBPUSD_20260121_23
GBPUSD_setup_000040_202601220500,GBPUSD,2026-01-22 05:00:00,3,BB+ADX<20+ADX<13,9.915632919694382,weak_bullish,neutral,2026-01-22 04:00:00,2026-01-22,,0.4311821390804563,GBPUSD_20260122_05
GBPUSD_setup_000041_202602040300,GBPUSD,2026-02-04 03:00:00,2,ADX<20+ADX<13,11.812939899789974,weak_bearish,strong_bullish,2026-02-04 00:00:00,2026-02-04,,0.4538920145654177,GBPUSD_20260204_03
GBPUSD_setup_000042_202603051400,GBPUSD,2026-03-05 14:00:00,2,ADX<20+ADX<13,11.761211230568076,strong_bearish,strong_bearish,2026-03-05 12:00:00,2026-03-05,,0.6070325849096193,GBPUSD_20260305_14
GBPUSD_setup_000043_202603052200,GBPUSD,2026-03-05 22:00:00,2,ADX<20+ADX<13,11.359607601687369,strong_bearish,strong_bearish,2026-03-05 20:00:00,2026-03-05,,0.59572427332878,GBPUSD_20260305_22
GBPUSD_setup_000044_202603060400,GBPUSD,2026-03-06 04:00:00,2,ADX<20+ADX<13,9.82181002465599,strong_bearish,strong_bearish,2026-03-06 04:00:00,2026-03-06,,0.5949619074703194,GBPUSD_20260306_04
GBPUSD_setup_000045_202603061000,GBPUSD,2026-03-06 10:00:00,2,ADX<20+ADX<13,10.44573228567479,strong_bearish,strong_bearish,2026-03-06 08:00:00,2026-03-06,,0.6139292219815087,GBPUSD_20260306_10
GBPUSD_setup_000046_202603252200,GBPUSD,2026-03-25 22:00:00,2,ADX<20+ADX<13,11.839591832942117,neutral,neutral,2026-03-25 20:00:00,2026-03-25,,0.514916101606119,GBPUSD_20260325_22
GBPUSD_setup_000047_202603270600,GBPUSD,2026-03-27 06:00:00,2,ADX<20+ADX<13,11.270350682239695,weak_bearish,weak_bearish,2026-03-27 04:00:00,2026-03-27,,0.5106976534905159,GBPUSD_20260327_06
GBPUSD_setup_000048_202604010200,GBPUSD,2026-04-01 02:00:00,2,ADX<20+ADX<13,11.4440286292381,weak_bearish,weak_bearish,2026-04-01 00:00:00,2026-04-01,,0.6941297320160754,GBPUSD_20260401_02
GBPUSD_setup_000049_202604210000,GBPUSD,2026-04-21 00:00:00,2,ADX<20+ADX<13,11.864805454468156,neutral,strong_bullish,2026-04-21 00:00:00,2026-04-21,,0.46362365885580326,GBPUSD_20260421_00
GBPUSD_setup_000050_202604221600,GBPUSD,2026-04-22 16:00:00,4,BB+SR+ADX<20+ADX<13,11.957435587226792,neutral,strong_bullish,2026-04-22 16:00:00,2026-04-22,,0.4309770293686362,GBPUSD_20260422_16
GBPUSD_setup_000051_202604230100,GBPUSD,2026-04-23 01:00:00,3,BB+ADX<20+ADX<13,11.465202738015408,neutral,strong_bullish,2026-04-23 00:00:00,2026-04-23,,0.42002800186677947,GBPUSD_20260423_01
GBPUSD_setup_000052_202605220900,GBPUSD,2026-05-22 09:00:00,3,BB+ADX<20+ADX<13,11.706657382087029,neutral,weak_bearish,2026-05-22 08:00:00,2026-05-22,,0.4446364333752753,GBPUSD_20260522_09
USDJPY_setup_000053_202506171300,USDJPY,2025-06-17 13:00:00,4,BB+SR+ADX<20+ADX<13,11.841244630636856,weak_bullish,weak_bullish,2025-06-17 12:00:00,2025-06-17,,0.6591662065157459,USDJPY_20250617_13
USDJPY_setup_000054_202506301400,USDJPY,2025-06-30 14:00:00,2,ADX<20+ADX<13,11.651721247265874,weak_bearish,neutral,2025-06-30 12:00:00,2025-06-30,,0.7407766385356113,USDJPY_20250630_14
USDJPY_setup_000055_202506302000,USDJPY,2025-06-30 20:00:00,4,BB+SR+ADX<20+ADX<13,9.999994008201007,weak_bearish,neutral,2025-06-30 20:00:00,2025-06-30,,0.6819681238931902,USDJPY_20250630_20
USDJPY_setup_000056_202507031000,USDJPY,2025-07-03 10:00:00,4,BB+SR+ADX<20+ADX<13,11.891077655399137,weak_bearish,weak_bearish,2025-07-03 08:00:00,2025-07-03,,0.4922033049922474,USDJPY_20250703_10
USDJPY_setup_000057_202508061600,USDJPY,2025-08-06 16:00:00,4,BB+SR+ADX<20+ADX<13,11.703304010076096,weak_bearish,neutral,2025-08-06 16:00:00,2025-08-06,,0.45879654137991044,USDJPY_20250806_16
USDJPY_setup_000058_202508062300,USDJPY,2025-08-06 23:00:00,2,ADX<20+ADX<13,11.358278413983435,weak_bearish,neutral,2025-08-06 20:00:00,2025-08-06,,0.6168687795101647,USDJPY_20250806_23
USDJPY_setup_000059_202508071300,USDJPY,2025-08-07 13:00:00,2,ADX<20+ADX<13,11.43394992544815,neutral,weak_bearish,2025-08-07 12:00:00,2025-08-07,,0.6932891511451742,USDJPY_20250807_13
USDJPY_setup_000060_202508071900,USDJPY,2025-08-07 19:00:00,2,ADX<20+ADX<13,11.536434776187805,weak_bearish,weak_bearish,2025-08-07 16:00:00,2025-08-07,,0.6941894776920998,USDJPY_20250807_19
USDJPY_setup_000061_202508080100,USDJPY,2025-08-08 01:00:00,2,ADX<20+ADX<13,11.59942440760853,neutral,neutral,2025-08-08 00:00:00,2025-08-08,,0.6083608883698417,USDJPY_20250808_01
USDJPY_setup_000062_202508080700,USDJPY,2025-08-08 07:00:00,2,ADX<20+ADX<13,10.25923075123509,neutral,neutral,2025-08-08 04:00:00,2025-08-08,,0.5864863764101982,USDJPY_20250808_07
USDJPY_setup_000063_202508261100,USDJPY,2025-08-26 11:00:00,2,ADX<20+ADX<13,11.573110742663046,neutral,weak_bearish,2025-08-26 08:00:00,2025-08-26,,0.644920656449202,USDJPY_20250826_11
USDJPY_setup_000064_202508261700,USDJPY,2025-08-26 17:00:00,2,ADX<20+ADX<13,11.976093743143865,neutral,weak_bearish,2025-08-26 16:00:00,2025-08-26,,0.6262552244477025,USDJPY_20250826_17
USDJPY_setup_000065_202508262300,USDJPY,2025-08-26 23:00:00,3,BB+ADX<20+ADX<13,10.463528145460208,weak_bearish,weak_bearish,2025-08-26 20:00:00,2025-08-26,,0.5492642571370464,USDJPY_20250826_23
USDJPY_setup_000066_202508292000,USDJPY,2025-08-29 20:00:00,4,BB+SR+ADX<20+ADX<13,11.849608162595361,weak_bearish,neutral,2025-08-29 20:00:00,2025-08-29,,0.4373316647169252,USDJPY_20250829_20
USDJPY_setup_000067_202509010500,USDJPY,2025-09-01 05:00:00,4,BB+SR+ADX<20+ADX<13,11.591435922768506,weak_bearish,neutral,2025-09-01 04:00:00,2025-09-01,,0.4349601797018457,USDJPY_20250901_05
USDJPY_setup_000068_202509042000,USDJPY,2025-09-04 20:00:00,2,ADX<20+ADX<13,11.833518524260406,weak_bullish,neutral,2025-09-04 20:00:00,2025-09-04,,0.6648703267093263,USDJPY_20250904_20
USDJPY_setup_000069_202509150500,USDJPY,2025-09-15 05:00:00,4,BB+SR+ADX<20+ADX<13,11.678107759070095,neutral,neutral,2025-09-15 04:00:00,2025-09-15,,0.49761025049996976,USDJPY_20250915_05
USDJPY_setup_000070_202509151100,USDJPY,2025-09-15 11:00:00,4,BB+SR+ADX<20+ADX<13,10.647064656150357,neutral,neutral,2025-09-15 08:00:00,2025-09-15,,0.42534427786446616,USDJPY_20250915_11
USDJPY_setup_000071_202510202000,USDJPY,2025-10-20 20:00:00,3,BB+ADX<20+ADX<13,11.422222280781225,strong_bearish,weak_bullish,2025-10-20 20:00:00,2025-10-20,,0.6156050575139621,USDJPY_20251020_20
USDJPY_setup_000072_202510210200,USDJPY,2025-10-21 02:00:00,3,BB+ADX<20+ADX<13,9.569105435656086,weak_bearish,weak_bullish,2025-10-21 00:00:00,2025-10-21,,0.4777723368493551,USDJPY_20251021_02
USDJPY_setup_000073_202510210800,USDJPY,2025-10-21 08:00:00,2,ADX<20+ADX<13,11.722430978381107,neutral,weak_bullish,2025-10-21 08:00:00,2025-10-21,,0.7895465878659174,USDJPY_20251021_08
USDJPY_setup_000074_202601070100,USDJPY,2026-01-07 01:00:00,3,SR+ADX<20+ADX<13,11.34395015700672,neutral,weak_bullish,2026-01-07 00:00:00,2026-01-07,,0.41030418663416607,USDJPY_20260107_01
USDJPY_setup_000075_202601080200,USDJPY,2026-01-08 02:00:00,3,SR+ADX<20+ADX<13,10.493954531432601,neutral,weak_bullish,2026-01-08 00:00:00,2026-01-08,,0.412538097606399,USDJPY_20260108_02
USDJPY_setup_000076_202601090200,USDJPY,2026-01-09 02:00:00,2,ADX<20+ADX<13,11.907697067944786,neutral,weak_bullish,2026-01-09 00:00:00,2026-01-09,,0.4517229093500331,USDJPY_20260109_02
USDJPY_setup_000077_202601202300,USDJPY,2026-01-20 23:00:00,2,ADX<20+ADX<13,11.961943371454069,weak_bearish,weak_bullish,2026-01-20 20:00:00,2026-01-20,,0.716417532943831,USDJPY_20260120_23
USDJPY_setup_000078_202601210500,USDJPY,2026-01-21 05:00:00,2,ADX<20+ADX<13,10.717420739966466,neutral,weak_bullish,2026-01-21 04:00:00,2026-01-21,,0.5240169151901743,USDJPY_20260121_05
USDJPY_setup_000079_202602062000,USDJPY,2026-02-06 20:00:00,3,SR+ADX<20+ADX<13,11.604037899285602,strong_bullish,weak_bearish,2026-02-06 20:00:00,2026-02-06,,0.40994041859754893,USDJPY_20260206_20
USDJPY_setup_000080_202602130000,USDJPY,2026-02-13 00:00:00,2,ADX<20+ADX<13,11.5789564274101,strong_bearish,weak_bearish,2026-02-13 00:00:00,2026-02-13,,0.9118759901022511,USDJPY_20260213_00
USDJPY_setup_000081_202603061800,USDJPY,2026-03-06 18:00:00,3,SR+ADX<20+ADX<13,11.824356869473787,neutral,weak_bullish,2026-03-06 16:00:00,2026-03-06,,0.4499138193247541,USDJPY_20260306_18
USDJPY_setup_000082_202603111000,USDJPY,2026-03-11 10:00:00,2,ADX<20+ADX<13,11.983048832876351,weak_bullish,weak_bullish,2026-03-11 08:00:00,2026-03-11,,0.6873720654014265,USDJPY_20260311_10
USDJPY_setup_000083_202603111600,USDJPY,2026-03-11 16:00:00,2,ADX<20+ADX<13,10.964867968024341,weak_bullish,weak_bullish,2026-03-11 16:00:00,2026-03-11,,0.6214230398730677,USDJPY_20260311_16
USDJPY_setup_000084_202603251100,USDJPY,2026-03-25 11:00:00,3,BB+ADX<20+ADX<13,11.719992989669187,weak_bullish,weak_bullish,2026-03-25 08:00:00,2026-03-25,,0.5256663686841393,USDJPY_20260325_11
USDJPY_setup_000085_202605180100,USDJPY,2026-05-18 01:00:00,3,SR+ADX<20+ADX<13,11.658900874097483,weak_bullish,strong_bearish,2026-05-18 00:00:00,2026-05-18,,0.41465578536056924,USDJPY_20260518_01
USDJPY_setup_000086_202605180700,USDJPY,2026-05-18 07:00:00,4,BB+SR+ADX<20+ADX<13,11.011118028085006,weak_bullish,strong_bearish,2026-05-18 04:00:00,2026-05-18,,0.44929679388352184,USDJPY_20260518_07
AUDUSD_setup_000087_202506101900,AUDUSD,2025-06-10 19:00:00,2,ADX<20+ADX<13,11.607809962286533,neutral,weak_bullish,2025-06-10 16:00:00,2025-06-10,,0.6606781531669684,AUDUSD_20250610_19
AUDUSD_setup_000088_202506110100,AUDUSD,2025-06-11 01:00:00,2,ADX<20+ADX<13,11.430336820515867,neutral,weak_bullish,2025-06-11 00:00:00,2025-06-11,,0.6628525729753062,AUDUSD_20250611_01
AUDUSD_setup_000089_202506110700,AUDUSD,2025-06-11 07:00:00,2,ADX<20+ADX<13,11.346377886235658,neutral,weak_bullish,2025-06-11 04:00:00,2025-06-11,,0.551349192941499,AUDUSD_20250611_07
AUDUSD_setup_000090_202506120600,AUDUSD,2025-06-12 06:00:00,2,ADX<20+ADX<13,11.501041797957733,neutral,weak_bullish,2025-06-12 04:00:00,2025-06-12,,0.9510618651892834,AUDUSD_20250612_06
AUDUSD_setup_000091_202506201200,AUDUSD,2025-06-20 12:00:00,3,BB+ADX<20+ADX<13,11.609083302239615,weak_bearish,weak_bullish,2025-06-20 12:00:00,2025-06-20,,0.6780392338156596,AUDUSD_20250620_12
AUDUSD_setup_000092_202506301200,AUDUSD,2025-06-30 12:00:00,2,ADX<20+ADX<13,11.800011884688097,weak_bullish,weak_bullish,2025-06-30 12:00:00,2025-06-30,,0.684407153356194,AUDUSD_20250630_12
AUDUSD_setup_000093_202507012300,AUDUSD,2025-07-01 23:00:00,4,BB+SR+ADX<20+ADX<13,11.934647414432746,weak_bullish,weak_bullish,2025-07-01 20:00:00,2025-07-01,,0.4331833657587578,AUDUSD_20250701_23
AUDUSD_setup_000094_202507091500,AUDUSD,2025-07-09 15:00:00,3,BB+ADX<20+ADX<13,11.783719698194814,strong_bearish,neutral,2025-07-09 12:00:00,2025-07-09,,0.5880731415969792,AUDUSD_20250709_15
AUDUSD_setup_000095_202507092100,AUDUSD,2025-07-09 21:00:00,3,BB+ADX<20+ADX<13,11.581407241799598,weak_bearish,neutral,2025-07-09 20:00:00,2025-07-09,,0.587641171609579,AUDUSD_20250709_21
AUDUSD_setup_000096_202507210700,AUDUSD,2025-07-21 07:00:00,2,ADX<20+ADX<13,11.973758223102656,neutral,neutral,2025-07-21 04:00:00,2025-07-21,,0.656055065605506,AUDUSD_20250721_07
AUDUSD_setup_000097_202507220400,AUDUSD,2025-07-22 04:00:00,4,BB+SR+ADX<20+ADX<13,11.862147492486113,neutral,neutral,2025-07-22 04:00:00,2025-07-22,,0.452669213890041,AUDUSD_20250722_04
AUDUSD_setup_000098_202508050900,AUDUSD,2025-08-05 09:00:00,3,BB+ADX<20+ADX<13,11.78372290935741,neutral,weak_bearish,2025-08-05 08:00:00,2025-08-05,,0.6178766105054585,AUDUSD_20250805_09
AUDUSD_setup_000099_202508051500,AUDUSD,2025-08-05 15:00:00,4,BB+SR+ADX<20+ADX<13,10.47798835026707,neutral,weak_bearish,2025-08-05 12:00:00,2025-08-05,,0.46060156419054415,AUDUSD_20250805_15
AUDUSD_setup_000100_202508052100,AUDUSD,2025-08-05 21:00:00,4,BB+SR+ADX<20+ADX<13,9.821888791590148,weak_bullish,weak_bearish,2025-08-05 20:00:00,2025-08-05,,0.4467183973784197,AUDUSD_20250805_21
AUDUSD_setup_000101_202508081100,AUDUSD,2025-08-08 11:00:00,2,ADX<20+ADX<13,11.446566131848929,strong_bullish,weak_bearish,2025-08-08 08:00:00,2025-08-08,,0.6945935171271617,AUDUSD_20250808_11
AUDUSD_setup_000102_202508081700,AUDUSD,2025-08-08 17:00:00,5,BB+SR+ADX<20+ADX<13+ADX<9,8.854224411129124,strong_bullish,weak_bearish,2025-08-08 16:00:00,2025-08-08,,0.42289128935876574,AUDUSD_20250808_17
AUDUSD_setup_000103_202509151000,AUDUSD,2025-09-15 10:00:00,2,ADX<20+ADX<13,11.8016518074085,strong_bullish,weak_bullish,2025-09-15 08:00:00,2025-09-15,,0.5393710843011437,AUDUSD_20250915_10
AUDUSD_setup_000104_202509151600,AUDUSD,2025-09-15 16:00:00,2,ADX<20+ADX<13,11.791383912446172,strong_bullish,weak_bullish,2025-09-15 16:00:00,2025-09-15,,0.6091431486399399,AUDUSD_20250915_16
AUDUSD_setup_000105_202510020200,AUDUSD,2025-10-02 02:00:00,4,BB+SR+ADX<20+ADX<13,11.96405926293621,weak_bullish,weak_bullish,2025-10-02 00:00:00,2025-10-02,,0.45488892247242985,AUDUSD_20251002_02
AUDUSD_setup_000106_202510020800,AUDUSD,2025-10-02 08:00:00,4,BB+SR+ADX<20+ADX<13,10.09878819619253,weak_bullish,weak_bullish,2025-10-02 08:00:00,2025-10-02,,0.45313113615080247,AUDUSD_20251002_08
AUDUSD_setup_000107_202511252300,AUDUSD,2025-11-25 23:00:00,2,ADX<20+ADX<13,11.632130099151691,strong_bearish,weak_bearish,2025-11-25 20:00:00,2025-11-25,,0.6136012364760306,AUDUSD_20251125_23
AUDUSD_setup_000108_202512091400,AUDUSD,2025-12-09 14:00:00,2,ADX<20+ADX<13,11.897937377932257,strong_bullish,weak_bullish,2025-12-09 12:00:00,2025-12-09,,0.6048660116459146,AUDUSD_20251209_14
AUDUSD_setup_000109_202512092000,AUDUSD,2025-12-09 20:00:00,2,ADX<20+ADX<13,9.74918753879556,strong_bullish,weak_bullish,2025-12-09 20:00:00,2025-12-09,,0.6913483552235183,AUDUSD_20251209_20
AUDUSD_setup_000110_202601160000,AUDUSD,2026-01-16 00:00:00,2,ADX<20+ADX<13,11.324749846095795,neutral,strong_bullish,2026-01-16 00:00:00,2026-01-16,,0.5823329152481657,AUDUSD_20260116_00
AUDUSD_setup_000111_202601160600,AUDUSD,2026-01-16 06:00:00,2,ADX<20+ADX<13,9.172939316469607,neutral,strong_bullish,2026-01-16 04:00:00,2026-01-16,,0.5268971281867624,AUDUSD_20260116_06
AUDUSD_setup_000112_202602041100,AUDUSD,2026-02-04 11:00:00,2,ADX<20+ADX<13,11.904902534519152,neutral,strong_bullish,2026-02-04 08:00:00,2026-02-04,,0.8859263057442782,AUDUSD_20260204_11
AUDUSD_setup_000113_202602181200,AUDUSD,2026-02-18 12:00:00,2,ADX<20+ADX<13,11.984437919196127,neutral,strong_bullish,2026-02-18 12:00:00,2026-02-18,,0.6591323781100153,AUDUSD_20260218_12
AUDUSD_setup_000114_202602240800,AUDUSD,2026-02-24 08:00:00,3,BB+ADX<20+ADX<13,11.498392518177507,neutral,strong_bullish,2026-02-24 08:00:00,2026-02-24,,0.48277033723136514,AUDUSD_20260224_08
AUDUSD_setup_000115_202602242200,AUDUSD,2026-02-24 22:00:00,2,ADX<20+ADX<13,11.840761739975,neutral,strong_bullish,2026-02-24 20:00:00,2026-02-24,,0.6656658074384666,AUDUSD_20260224_22
AUDUSD_setup_000116_202602272100,AUDUSD,2026-02-27 21:00:00,2,ADX<20+ADX<13,11.287976213150017,weak_bullish,strong_bullish,2026-02-27 20:00:00,2026-02-27,,0.6424133374567845,AUDUSD_20260227_21
AUDUSD_setup_000117_202603030700,AUDUSD,2026-03-03 07:00:00,2,ADX<20+ADX<13,11.90251889663034,weak_bearish,strong_bearish,2026-03-03 04:00:00,2026-03-03,,1.003193263062706,AUDUSD_20260303_07
AUDUSD_setup_000118_202603241500,AUDUSD,2026-03-24 15:00:00,2,ADX<20+ADX<13,11.967459163531569,weak_bearish,weak_bearish,2026-03-24 12:00:00,2026-03-24,,1.1846980097073407,AUDUSD_20260324_15
AUDUSD_setup_000119_202603242100,AUDUSD,2026-03-24 21:00:00,2,ADX<20+ADX<13,11.577775765356774,weak_bearish,weak_bearish,2026-03-24 20:00:00,2026-03-24,,1.0964818229903883,AUDUSD_20260324_21
