trade_id,symbol,direction,entry_time,exit_time,exit_rule,gross_pnl_pct,net_pnl_pct,bars_held,fold
T000083,AUDUSD,down,2026-03-03 09:00:00,2026-03-03 15:00:00,1r_partial_trail,0.974786931818181,0.959786931818181,6,test
T000084,AUDUSD,down,2026-03-26 11:00:00,2026-03-27 17:00:00,1r_partial_time,0.6006049466691733,0.5856049466691733,30,test
T000085,AUDUSD,down,2026-03-26 10:00:00,2026-03-27 16:00:00,1r_partial_time,0.7139663354055199,0.6989663354055199,30,test
T000086,CADJPY,up,2024-06-26 10:00:00,2024-06-27 16:00:00,1r_partial_time,0.228838813795224,0.21383881379522401,30,train
T000087,CADJPY,down,2024-07-22 05:00:00,2024-07-23 07:00:00,1r_partial_trail,0.6612900404121693,0.6462900404121693,26,train
T000088,CADJPY,up,2024-08-30 15:00:00,2024-09-02 21:00:00,1r_partial_time,0.7313374877494008,0.7163374877494008,30,train
T000089,CADJPY,down,2024-09-10 14:00:00,2024-09-11 07:00:00,1r_partial_trail,0.9432613296219325,0.9282613296219325,17,train
T000090,CADJPY,down,2024-12-06 13:00:00,2024-12-09 19:00:00,1r_partial_time,-0.5790960451977353,-0.5940960451977353,30,train
T000091,CADJPY,down,2025-01-03 16:00:00,2025-01-06 05:00:00,1r_partial_stop,-0.8350423498901031,-0.8500423498901031,13,train
T000092,CADJPY,down,2025-01-27 08:00:00,2025-01-28 14:00:00,1r_partial_time,-0.0815683366547656,-0.0965683366547656,30,train
T000093,CADJPY,down,2025-04-15 14:00:00,2025-04-16 20:00:00,1r_partial_time,0.2747868453105934,0.2597868453105934,30,train
T000094,CADJPY,down,2025-04-21 00:00:00,2025-04-22 06:00:00,1r_partial_time,0.5324719815984057,0.5174719815984057,30,train
T000095,CADJPY,down,2025-04-28 14:00:00,2025-04-29 19:00:00,1r_partial_trail,0.5389047595990895,0.5239047595990894,29,train
T000096,CADJPY,down,2025-05-27 00:00:00,2025-05-27 05:00:00,1r_partial_stop,-0.6067621665943091,-0.6217621665943092,5,train
T000097,CADJPY,up,2025-07-28 15:00:00,2025-07-29 21:00:00,1r_partial_time,-0.3724343157096968,-0.38743431570969683,30,train
T000098,CADJPY,up,2025-08-27 03:00:00,2025-08-28 09:00:00,1r_partial_time,0.04494129543284256,0.02994129543284256,30,validation
T000099,CADJPY,up,2025-08-27 10:00:00,2025-08-28 16:00:00,1r_partial_time,-0.08511195495614227,-0.10011195495614227,30,validation
