event_id,symbol,breakout_timestamp,direction,entry_price,returns_5bar,returns_10bar,pnl_5bar,trend_alignment,stopped
CHFJPY_202603121900_down_000179,CHFJPY,2026-03-12 19:00:00,down,202.78,-0.07545122793174454,-0.12624519183351426,0.07545122793174454,against_trend,False
CHFJPY_202603121900_down_000180,CHFJPY,2026-03-12 19:00:00,down,202.78,-0.07545122793174454,-0.12624519183351426,0.07545122793174454,against_trend,False
XAUUSD_202406141000_up_000181,XAUUSD,2024-06-14 10:00:00,up,2330.49,-0.18923059099158782,0.0918261824766606,-0.18923059099158782,neutral,False
XAUUSD_202407030600_up_000182,XAUUSD,2024-07-03 06:00:00,up,2340.09,0.22477767949094962,0.7025370819071084,0.22477767949094962,with_trend,False
XAUUSD_202407030600_up_000183,XAUUSD,2024-07-03 06:00:00,up,2340.09,0.22477767949094962,0.7025370819071084,0.22477767949094962,with_trend,False
XAUUSD_202407030600_up_000184,XAUUSD,2024-07-03 06:00:00,up,2340.09,0.22477767949094962,0.7025370819071084,0.22477767949094962,with_trend,False
XAUUSD_202408161200_up_000185,XAUUSD,2024-08-16 12:00:00,up,2491.56,0.3254988842331763,0.5952094270256356,0.3254988842331763,with_trend,False
XAUUSD_202408161200_up_000186,XAUUSD,2024-08-16 12:00:00,up,2491.56,0.3254988842331763,0.5952094270256356,0.3254988842331763,with_trend,False
XAUUSD_202409050600_up_000187,XAUUSD,2024-09-05 06:00:00,up,2504.32,0.43205341170456285,0.2399853053922727,0.43205341170456285,with_trend,False
XAUUSD_202409200600_up_000188,XAUUSD,2024-09-20 06:00:00,up,2605.38,0.31780392879348673,0.7465321757286775,0.31780392879348673,with_trend,False
XAUUSD_202411110100_down_000189,XAUUSD,2024-11-11 01:00:00,down,2672.96,0.008604692924698393,-0.389081767029813,-0.008604692924698393,with_trend,False
XAUUSD_202412051400_down_000190,XAUUSD,2024-12-05 14:00:00,down,2640.26,-0.39844560762956815,-0.8612788134501994,0.39844560762956815,neutral,False
XAUUSD_202501101000_up_000191,XAUUSD,2025-01-10 10:00:00,up,2680.87,0.4386635681700425,0.36182284109264057,0.4386635681700425,with_trend,False
XAUUSD_202501210100_up_000192,XAUUSD,2025-01-21 01:00:00,up,2717.93,0.23584124683123955,0.21781282078640998,0.23584124683123955,with_trend,False
XAUUSD_202502251500_down_000193,XAUUSD,2025-02-25 15:00:00,down,2905.8,0.23642370431550316,0.5248124440773625,-0.23642370431550316,against_trend,False
XAUUSD_202503270900_up_000194,XAUUSD,2025-03-27 09:00:00,up,3039.87,0.5835775871994604,0.577656281354135,0.5835775871994604,with_trend,False
XAUUSD_202503270900_up_000195,XAUUSD,2025-03-27 09:00:00,up,3039.87,0.5835775871994604,0.577656281354135,0.5835775871994604,with_trend,False
XAUUSD_202504022200_up_000196,XAUUSD,2025-04-02 22:00:00,up,3145.74,0.06612116703861039,-0.5296051167610755,0.06612116703861039,with_trend,True
XAUUSD_202504300800_down_000197,XAUUSD,2025-04-30 08:00:00,down,3284.44,0.7432012763210731,0.5245947558792372,-0.7432012763210731,with_trend,False
XAUUSD_202506240500_down_000198,XAUUSD,2025-06-24 05:00:00,down,3331.98,-0.1947790803066116,-0.5645291988547334,0.1947790803066116,against_trend,False
XAUUSD_202509051200_up_000199,XAUUSD,2025-09-05 12:00:00,up,3580.29,0.44689117362001407,0.2994170863254165,0.44689117362001407,with_trend,False
XAUUSD_202509261300_up_000200,XAUUSD,2025-09-26 13:00:00,up,3761.89,0.44126755434103365,0.6658886889303032,0.44126755434103365,with_trend,False
XAUUSD_202510161400_up_000201,XAUUSD,2025-10-16 14:00:00,up,4263.14,1.0344487865751406,1.192079077862789,1.0344487865751406,with_trend,False
XAUUSD_202510161500_up_000202,XAUUSD,2025-10-16 15:00:00,up,4273.48,1.2233589486788439,1.6127371603470726,1.2233589486788439,with_trend,False
XAUUSD_202511041700_down_000203,XAUUSD,2025-11-04 17:00:00,down,3954.92,-0.5148018164716386,0.3838257158172564,0.5148018164716386,with_trend,False
XAUUSD_202511041700_down_000204,XAUUSD,2025-11-04 17:00:00,down,3954.92,-0.5148018164716386,0.3838257158172564,0.5148018164716386,with_trend,False
XAUUSD_202511100000_up_000205,XAUUSD,2025-11-10 00:00:00,up,4020.12,1.224341561943431,1.5106514233405972,1.224341561943431,against_trend,False
XAUUSD_202511280000_up_000206,XAUUSD,2025-11-28 00:00:00,up,4180.46,0.053582620094434145,-0.39804232070155743,0.053582620094434145,with_trend,False
XAUUSD_202511280000_up_000207,XAUUSD,2025-11-28 00:00:00,up,4180.46,0.053582620094434145,-0.39804232070155743,0.053582620094434145,with_trend,False
XAUUSD_202512220100_up_000208,XAUUSD,2025-12-22 01:00:00,up,4382.89,0.8238856097232572,0.6235611662624416,0.8238856097232572,with_trend,False
XAUUSD_202512220100_up_000209,XAUUSD,2025-12-22 01:00:00,up,4382.89,0.8238856097232572,0.6235611662624416,0.8238856097232572,with_trend,False
XAUUSD_202512220000_up_000210,XAUUSD,2025-12-22 00:00:00,up,4364.7,0.8094485302540823,1.0062547254106828,0.8094485302540823,with_trend,False
XAUUSD_202601091400_up_000211,XAUUSD,2026-01-09 14:00:00,up,4494.2,0.10813937964488857,1.6870633260647194,0.10813937964488857,with_trend,False
XAUUSD_202602111000_up_000212,XAUUSD,2026-02-11 10:00:00,up,5092.92,-0.6487437462202422,-0.13135882754884248,-0.6487437462202422,with_trend,False
XAUUSD_202602202000_up_000213,XAUUSD,2026-02-20 20:00:00,up,5095.7,1.5216751378613333,0.7994976156367091,1.5216751378613333,with_trend,False
XAUUSD_202604072200_up_000214,XAUUSD,2026-04-07 22:00:00,up,4817.9,-0.4267419415097759,-0.5049918014072506,-0.4267419415097759,with_trend,False
XAUUSD_202604171200_up_000215,XAUUSD,2026-04-17 12:00:00,up,4846.3,0.3338629469904748,-1.8851494954914179,0.3338629469904748,with_trend,True
XAUUSD_202604280500_down_000216,XAUUSD,2026-04-28 05:00:00,down,4631.92,-0.6265220470129113,-0.9840411751498283,0.6265220470129113,with_trend,False
XAGUSD_202408141600_down_000217,XAGUSD,2024-08-14 16:00:00,down,27.307,0.9887574614567678,1.4611638041527848,-0.9887574614567678,with_trend,True
XAGUSD_202412181900_down_000218,XAGUSD,2024-12-18 19:00:00,down,29.765,-0.9675793717453394,-0.678649420460278,0.9675793717453394,with_trend,False
XAGUSD_202412271200_down_000219,XAGUSD,2024-12-27 12:00:00,down,29.526,-0.5283478967689453,-0.2777213303529118,0.5283478967689453,with_trend,False
XAGUSD_202501091000_up_000220,XAGUSD,2025-01-09 10:00:00,up,30.28,-0.3203434610303874,-0.6439894319682968,-0.3203434610303874,with_trend,False
XAGUSD_202501131100_down_000221,XAGUSD,2025-01-13 11:00:00,down,29.859,-0.8573629391473264,-0.8205231253558425,0.8573629391473264,against_trend,False
XAGUSD_202502181400_up_000222,XAGUSD,2025-02-18 14:00:00,up,32.59,0.7241485118134308,0.6075483277078653,0.7241485118134308,with_trend,False
XAGUSD_202504111300_up_000223,XAGUSD,2025-04-11 13:00:00,up,31.626,1.8971732119142408,0.9043192310124512,1.8971732119142408,with_trend,False
XAGUSD_202504160500_up_000224,XAGUSD,2025-04-16 05:00:00,up,32.482,1.4007758142971438,1.237608521642759,1.4007758142971438,with_trend,False
XAGUSD_202504160600_up_000225,XAGUSD,2025-04-16 06:00:00,up,32.609,0.9905240884418423,1.0487902112913574,0.9905240884418423,with_trend,False
XAGUSD_202506050700_up_000226,XAGUSD,2025-06-05 07:00:00,up,34.604,3.2944168304242303,3.034331291180223,3.2944168304242303,with_trend,False
XAGUSD_202506050800_up_000227,XAGUSD,2025-06-05 08:00:00,up,34.837,2.678186985102046,2.1959410971093765,2.678186985102046,with_trend,False
XAGUSD_202507180600_up_000228,XAGUSD,2025-07-18 06:00:00,up,38.328,0.14349822584011615,-0.3443957420162935,0.14349822584011615,with_trend,False
XAGUSD_202509031400_up_000229,XAGUSD,2025-09-03 14:00:00,up,41.043,0.18273518017689458,-0.4336914942864734,0.18273518017689458,with_trend,False
XAGUSD_202511100200_up_000230,XAGUSD,2025-11-10 02:00:00,up,49.023,1.2585929053709428,2.1948881137425156,1.2585929053709428,with_trend,False
XAGUSD_202512091500_up_000231,XAGUSD,2025-12-09 15:00:00,up,60.217,0.9249879602105753,1.6706245744557189,0.9249879602105753,with_trend,False
XAGUSD_202601282300_up_000232,XAGUSD,2026-01-28 23:00:00,up,117.667,0.5804516134515137,-0.05948991645916645,0.5804516134515137,with_trend,False
XAGUSD_202601282100_up_000233,XAGUSD,2026-01-28 21:00:00,up,116.742,0.5096708982200054,-0.26554282092134984,0.5096708982200054,with_trend,True
XAGUSD_202602110600_up_000234,XAGUSD,2026-02-11 06:00:00,up,83.382,3.2093257537598063,0.3106185987383372,3.2093257537598063,with_trend,False
XAGUSD_202602110600_up_000235,XAGUSD,2026-02-11 06:00:00,up,83.382,3.2093257537598063,0.3106185987383372,3.2093257537598063,with_trend,False
XAGUSD_202602200800_up_000236,XAGUSD,2026-02-20 08:00:00,up,79.925,1.0484829527682304,3.4932749452611844,1.0484829527682304,with_trend,False
XAGUSD_202602200900_up_000237,XAGUSD,2026-02-20 09:00:00,up,80.333,1.5547782355943327,3.59752530093486,1.5547782355943327,with_trend,False
XAGUSD_202605242200_up_000238,XAGUSD,2026-05-24 22:00:00,up,77.806,-0.24933809731897622,0.10539032979462748,-0.24933809731897622,with_trend,False
US30_202406131300_down_000239,US30,2024-06-13 13:00:00,down,38506.0,0.4622656209421908,0.34540071677141226,-0.4622656209421908,with_trend,False
US30_202406140900_down_000240,US30,2024-06-14 09:00:00,down,38394.0,0.16408813877168307,0.5521696098348701,-0.16408813877168307,with_trend,True
US30_202407081200_up_000241,US30,2024-07-08 12:00:00,up,39780.0,-0.3066867772750126,-0.17596782302664657,-0.3066867772750126,with_trend,False
US30_202407081200_up_000242,US30,2024-07-08 12:00:00,up,39780.0,-0.3066867772750126,-0.17596782302664657,-0.3066867772750126,with_trend,False
US30_202407081200_up_000243,US30,2024-07-08 12:00:00,up,39780.0,-0.3066867772750126,-0.17596782302664657,-0.3066867772750126,with_trend,False
US30_202409271200_up_000244,US30,2024-09-27 12:00:00,up,42635.0,0.2533130057464525,0.1243110120792776,0.2533130057464525,with_trend,False
US30_202409271200_up_000245,US30,2024-09-27 12:00:00,up,42635.0,0.2533130057464525,0.1243110120792776,0.2533130057464525,with_trend,False
US30_202410302300_down_000246,US30,2024-10-30 23:00:00,down,42323.0,-0.07324622545660751,-0.40403563074451243,0.07324622545660751,with_trend,False
US30_202410302300_down_000247,US30,2024-10-30 23:00:00,down,42323.0,-0.07324622545660751,-0.40403563074451243,0.07324622545660751,with_trend,False
US30_202410302300_down_000248,US30,2024-10-30 23:00:00,down,42323.0,-0.07324622545660751,-0.40403563074451243,0.07324622545660751,with_trend,False
US30_202502051600_up_000249,US30,2025-02-05 16:00:00,up,44805.0,0.5378863966075215,0.589219953130231,0.5378863966075215,with_trend,False
US30_202502051600_up_000250,US30,2025-02-05 16:00:00,up,44805.0,0.5378863966075215,0.589219953130231,0.5378863966075215,with_trend,False
US30_202504152200_down_000251,US30,2025-04-15 22:00:00,down,40431.0,0.004946699314882144,0.11130073458484825,-0.004946699314882144,with_trend,False
US30_202505080300_up_000252,US30,2025-05-08 03:00:00,up,41445.0,0.1544215224996984,-0.15924719507781396,0.1544215224996984,with_trend,False
US30_202508070900_up_000253,US30,2025-08-07 09:00:00,up,44548.0,-1.0954476070755141,-1.0460626739696508,-1.0954476070755141,with_trend,True
US30_202509111300_up_000254,US30,2025-09-11 13:00:00,up,45958.0,0.3307367596501153,0.4112450498281039,0.3307367596501153,with_trend,False
US30_202509111300_up_000255,US30,2025-09-11 13:00:00,up,45958.0,0.3307367596501153,0.4112450498281039,0.3307367596501153,with_trend,False
US30_202509221400_up_000256,US30,2025-09-22 14:00:00,up,46670.0,0.10070709235054638,0.128562245553889,0.10070709235054638,with_trend,False
US30_202509251100_down_000257,US30,2025-09-25 11:00:00,down,46362.0,-0.10784694361761787,-0.19843837625641692,0.10784694361761787,against_trend,False
US30_202511251500_up_000258,US30,2025-11-25 15:00:00,up,46820.0,0.7560871422469031,0.9397693293464331,0.7560871422469031,with_trend,False
US30_202511251500_up_000259,US30,2025-11-25 15:00:00,up,46820.0,0.7560871422469031,0.9397693293464331,0.7560871422469031,with_trend,False
US30_202511251500_up_000260,US30,2025-11-25 15:00:00,up,46820.0,0.7560871422469031,0.9397693293464331,0.7560871422469031,against_trend,False
US30_202601051400_up_000261,US30,2026-01-05 14:00:00,up,49137.0,0.3663227303254167,0.22996926959317826,0.3663227303254167,with_trend,False
US30_202602121600_down_000262,US30,2026-02-12 16:00:00,down,49687.0,-0.2837764405176404,-0.39044418057037056,0.2837764405176404,against_trend,False
US30_202603051500_down_000263,US30,2026-03-05 15:00:00,down,48161.0,-0.3675172857706443,-0.2906916384626565,0.3675172857706443,with_trend,False
US30_202605140800_up_000264,US30,2026-05-14 08:00:00,up,50011.0,0.08798064425826319,0.2999340145168063,0.08798064425826319,with_trend,False
US500_202408131200_up_000265,US500,2024-08-13 12:00:00,up,5403.25,0.7865636422523482,1.0040253551103502,0.7865636422523482,with_trend,False
US500_202410310200_down_000266,US500,2024-10-31 02:00:00,down,5830.5,-0.398765114484178,-0.30014578509561785,0.398765114484178,against_trend,False
US500_202411242300_up_000267,US500,2024-11-24 23:00:00,up,6008.75,0.07905138339920949,0.12065737466195132,0.07905138339920949,with_trend,False
US500_202411242300_up_000268,US500,2024-11-24 23:00:00,up,6008.75,0.07905138339920949,0.12065737466195132,0.07905138339920949,with_trend,False
US500_202502052000_up_000269,US500,2025-02-05 20:00:00,up,6085.75,0.12734667050075996,0.15610237029125418,0.12734667050075996,with_trend,False
US500_202502051800_up_000270,US500,2025-02-05 18:00:00,up,6074.0,0.2839973658215344,0.4650971353309187,0.2839973658215344,with_trend,False
US500_202502201400_down_000271,US500,2025-02-20 14:00:00,down,6116.75,0.23705399109003963,0.2697510933093554,-0.23705399109003963,against_trend,False
US500_202502201400_down_000272,US500,2025-02-20 14:00:00,down,6116.75,0.23705399109003963,0.2697510933093554,-0.23705399109003963,against_trend,False
US500_202504152200_down_000273,US500,2025-04-15 22:00:00,down,5389.75,-0.19481423071571038,-0.009276868129319542,0.19481423071571038,with_trend,False
US500_202505080300_up_000274,US500,2025-05-08 03:00:00,up,5696.5,0.16676906872641095,-0.3335381374528219,0.16676906872641095,with_trend,False
US500_202505120000_up_000275,US500,2025-05-12 00:00:00,up,5751.25,0.21299717452727668,1.8648119973918713,0.21299717452727668,with_trend,False
US500_202507021900_up_000276,US500,2025-07-02 19:00:00,up,6275.0,0.0199203187250996,0.099601593625498,0.0199203187250996,with_trend,False
US500_202507021900_up_000277,US500,2025-07-02 19:00:00,up,6275.0,0.0199203187250996,0.099601593625498,0.0199203187250996,with_trend,False
US500_202508121400_up_000278,US500,2025-08-12 14:00:00,up,6439.5,0.4348163677304139,0.3455237207857753,0.4348163677304139,with_trend,False
US500_202509091900_up_000279,US500,2025-09-09 19:00:00,up,6521.0,0.21852476614016259,0.2836988191995093,0.21852476614016259,with_trend,False
US500_202509092000_up_000280,US500,2025-09-09 20:00:00,up,6530.5,0.08422019753464513,0.1569558226782023,0.08422019753464513,with_trend,False
US500_202509111300_up_000281,US500,2025-09-11 13:00:00,up,6571.75,0.30433294023661883,0.29292045497774566,0.30433294023661883,with_trend,False
US500_202509111400_up_000282,US500,2025-09-11 14:00:00,up,6582.75,0.14051878014507616,0.07595609737571683,0.14051878014507616,with_trend,False
US500_202602121600_down_000283,US500,2026-02-12 16:00:00,down,6884.0,-0.33410807669959325,-0.5411098198721673,0.33410807669959325,against_trend,False
US500_202602121600_down_000284,US500,2026-02-12 16:00:00,down,6884.0,-0.33410807669959325,-0.5411098198721673,0.33410807669959325,against_trend,False
US500_202602121500_down_000285,US500,2026-02-12 15:00:00,down,6924.5,-1.068669217994079,-0.9711892555419164,1.068669217994079,neutral,False
US500_202602251100_up_000286,US500,2026-02-25 11:00:00,up,6923.5,0.3683108254495559,0.7474543222358634,0.3683108254495559,against_trend,False
US500_202602251200_up_000287,US500,2026-02-25 12:00:00,up,6926.0,0.40427375108287616,0.3212532486283569,0.40427375108287616,against_trend,False
US500_202603061300_down_000288,US500,2026-03-06 13:00:00,down,6744.75,0.20756884984617666,-1.7346825308573333,-0.20756884984617666,with_trend,False
US500_202603061300_down_000289,US500,2026-03-06 13:00:00,down,6744.75,0.20756884984617666,-1.7346825308573333,-0.20756884984617666,with_trend,False
US500_202603112200_down_000290,US500,2026-03-11 22:00:00,down,6741.5,-0.430171326856041,0.11866795223614923,0.430171326856041,with_trend,False
US500_202603112300_down_000291,US500,2026-03-11 23:00:00,down,6728.75,-0.27865502507895223,0.41984023778562135,0.27865502507895223,with_trend,False
US500_202603260800_down_000292,US500,2026-03-26 08:00:00,down,6601.5,0.24615617662652428,-0.840718018632129,-0.24615617662652428,with_trend,False
US500_202603260800_down_000293,US500,2026-03-26 08:00:00,down,6601.5,0.24615617662652428,-0.840718018632129,-0.24615617662652428,with_trend,False
US500_202605270900_up_000294,US500,2026-05-27 09:00:00,up,7559.75,-0.3968385197923212,-0.2744799761896888,-0.3968385197923212,with_trend,True
GER40_202406201300_up_000295,GER40,2024-06-20 13:00:00,up,18383.5,0.2339054043027715,0.18494845921614492,0.2339054043027715,against_trend,False
GER40_202407020800_down_000296,GER40,2024-07-02 08:00:00,down,18324.5,-0.245572866926792,0.054571748205953785,0.245572866926792,against_trend,False
GER40_202407020700_down_000297,GER40,2024-07-02 07:00:00,down,18334.5,-0.5999618206114156,-0.03272519021516812,0.5999618206114156,neutral,False
GER40_202407091000_down_000298,GER40,2024-07-09 10:00:00,down,18546.5,-0.7117245841533443,-0.7332919957943548,0.7117245841533443,against_trend,False
GER40_202408010700_down_000299,GER40,2024-08-01 07:00:00,down,18414.5,-0.13033207526677348,-1.5151103749762416,0.13033207526677348,with_trend,False
GER40_202409190200_up_000300,GER40,2024-09-19 02:00:00,up,19040.5,-0.12079514718626087,0.7562826606444158,-0.12079514718626087,with_trend,False
GER40_202409190200_up_000301,GER40,2024-09-19 02:00:00,up,19040.5,-0.12079514718626087,0.7562826606444158,-0.12079514718626087,with_trend,False
GER40_202501071200_up_000302,GER40,2025-01-07 12:00:00,up,20446.5,0.07825300173623848,0.024454063042574525,0.07825300173623848,with_trend,False
GER40_202501071200_up_000303,GER40,2025-01-07 12:00:00,up,20446.5,0.07825300173623848,0.024454063042574525,0.07825300173623848,with_trend,False
GER40_202501151000_up_000304,GER40,2025-01-15 10:00:00,up,20521.5,1.0086981945764197,1.0915381429232756,1.0086981945764197,with_trend,False
GER40_202504150700_up_000305,GER40,2025-04-15 07:00:00,up,21394.5,-0.29914230292832267,0.1308747575311412,-0.29914230292832267,with_trend,False
GER40_202504150700_up_000306,GER40,2025-04-15 07:00:00,up,21394.5,-0.29914230292832267,0.1308747575311412,-0.29914230292832267,with_trend,False
GER40_202504150700_up_000307,GER40,2025-04-15 07:00:00,up,21394.5,-0.29914230292832267,0.1308747575311412,-0.29914230292832267,with_trend,False
GER40_202505120000_up_000308,GER40,2025-05-12 00:00:00,up,23757.5,0.26097021993054825,-0.058928759339156055,0.26097021993054825,with_trend,False
GER40_202505270700_up_000309,GER40,2025-05-27 07:00:00,up,24171.5,0.1737583517779203,0.5460976770163208,0.1737583517779203,with_trend,False
GER40_202507310300_up_000310,GER40,2025-07-31 03:00:00,up,24403.5,0.07375991148810622,-0.7457946606019629,0.07375991148810622,with_trend,True
GER40_202508140900_up_000311,GER40,2025-08-14 09:00:00,up,24334.5,0.4027204175142287,0.6122994103022458,0.4027204175142287,neutral,False
GER40_202510291400_down_000312,GER40,2025-10-29 14:00:00,down,24216.5,0.020647079470608884,0.2808002808002808,-0.020647079470608884,against_trend,False
GER40_202601190000_down_000313,GER40,2026-01-19 00:00:00,down,25089.5,0.131529125729887,-0.19928655413619245,-0.131529125729887,with_trend,False
GER40_202606011300_down_000314,GER40,2026-06-01 13:00:00,down,24959.5,0.7291812736633346,0.5809411246218875,-0.7291812736633346,against_trend,True
GER40_202606011300_down_000315,GER40,2026-06-01 13:00:00,down,24959.5,0.7291812736633346,0.5809411246218875,-0.7291812736633346,with_trend,True
GER40_202606011100_up_000316,GER40,2026-06-01 11:00:00,up,25267.5,-0.7202928663302662,-0.8944296032452755,-0.7202928663302662,with_trend,True
GER40_202606011100_up_000317,GER40,2026-06-01 11:00:00,up,25267.5,-0.7202928663302662,-0.8944296032452755,-0.7202928663302662,with_trend,True
GER40_202606011300_down_000318,GER40,2026-06-01 13:00:00,down,24959.5,0.7291812736633346,0.5809411246218875,-0.7291812736633346,with_trend,True
UK100_202407020600_down_000319,UK100,2024-07-02 06:00:00,down,8171.0,-0.2508872842981275,-0.281483294578387,0.2508872842981275,with_trend,False
UK100_202407020600_down_000320,UK100,2024-07-02 06:00:00,down,8171.0,-0.2508872842981275,-0.281483294578387,0.2508872842981275,with_trend,False
UK100_202408291000_up_000321,UK100,2024-08-29 10:00:00,up,8392.5,0.17873100983020554,0.3872505212987787,0.17873100983020554,with_trend,False
UK100_202409131900_up_000322,UK100,2024-09-13 19:00:00,up,8290.0,0.6393244873341375,0.4161640530759952,0.6393244873341375,against_trend,False
UK100_202411080900_down_000323,UK100,2024-11-08 09:00:00,down,8105.0,-0.12338062924120913,-0.024676125848241828,0.12338062924120913,with_trend,False
UK100_202411080800_down_000324,UK100,2024-11-08 08:00:00,down,8149.0,-0.5154006626579949,-0.6442508283224935,0.5154006626579949,with_trend,False
UK100_202411080800_down_000325,UK100,2024-11-08 08:00:00,down,8149.0,-0.5154006626579949,-0.6442508283224935,0.5154006626579949,with_trend,False
UK100_202412030800_up_000326,UK100,2024-12-03 08:00:00,up,8384.0,0.1490935114503817,-0.1968034351145038,0.1490935114503817,with_trend,False
UK100_202501301100_up_000327,UK100,2025-01-30 11:00:00,up,8582.0,0.734094616639478,0.7748776508972268,0.734094616639478,with_trend,False
UK100_202501301000_up_000328,UK100,2025-01-30 10:00:00,up,8570.0,0.705950991831972,0.927654609101517,0.705950991831972,with_trend,False
UK100_202501301100_up_000329,UK100,2025-01-30 11:00:00,up,8582.0,0.734094616639478,0.7748776508972268,0.734094616639478,with_trend,False
UK100_202501301100_up_000330,UK100,2025-01-30 11:00:00,up,8582.0,0.734094616639478,0.7748776508972268,0.734094616639478,with_trend,False
UK100_202503060800_down_000331,UK100,2025-03-06 08:00:00,down,8696.0,-0.3162373505059798,-0.45998160073597055,0.3162373505059798,against_trend,False
UK100_202504221500_up_000332,UK100,2025-04-22 15:00:00,up,8357.0,0.8077061146344383,0.7478760320689243,0.8077061146344383,with_trend,False
UK100_202505151400_up_000333,UK100,2025-05-15 14:00:00,up,8631.0,0.2780674313521029,0.24330900243309003,0.2780674313521029,with_trend,False
UK100_202505151400_up_000334,UK100,2025-05-15 14:00:00,up,8631.0,0.2780674313521029,0.24330900243309003,0.2780674313521029,with_trend,False
UK100_202506190600_down_000335,UK100,2025-06-19 06:00:00,down,8832.0,-0.005661231884057971,-0.14719202898550726,0.005661231884057971,against_trend,False
UK100_202507010900_down_000336,UK100,2025-07-01 09:00:00,down,8754.0,0.4055289010737948,0.5883024902901531,-0.4055289010737948,neutral,True
UK100_202507010900_down_000337,UK100,2025-07-01 09:00:00,down,8754.0,0.4055289010737948,0.5883024902901531,-0.4055289010737948,neutral,True
UK100_202507010900_down_000338,UK100,2025-07-01 09:00:00,down,8754.0,0.4055289010737948,0.5883024902901531,-0.4055289010737948,neutral,True
UK100_202507010900_down_000339,UK100,2025-07-01 09:00:00,down,8754.0,0.4055289010737948,0.5883024902901531,-0.4055289010737948,neutral,True
UK100_202507221500_up_000340,UK100,2025-07-22 15:00:00,up,9028.0,0.33783783783783783,0.4042977403633141,0.33783783783783783,with_trend,False
UK100_202507221500_up_000341,UK100,2025-07-22 15:00:00,up,9028.0,0.33783783783783783,0.4042977403633141,0.33783783783783783,with_trend,False
UK100_202509111500_up_000342,UK100,2025-09-11 15:00:00,up,9318.0,0.12341704228375189,0.09122129212277313,0.12341704228375189,with_trend,False
UK100_202509111500_up_000343,UK100,2025-09-11 15:00:00,up,9318.0,0.12341704228375189,0.09122129212277313,0.12341704228375189,with_trend,False
UK100_202510080900_up_000344,UK100,2025-10-08 09:00:00,up,9579.5,0.1252674983036693,0.1513648937836004,0.1252674983036693,with_trend,False
UK100_202510080700_up_000345,UK100,2025-10-08 07:00:00,up,9559.0,0.5858353384245214,0.36614708651532585,0.5858353384245214,with_trend,False
UK100_202510080700_up_000346,UK100,2025-10-08 07:00:00,up,9559.0,0.5858353384245214,0.36614708651532585,0.5858353384245214,with_trend,False
UK100_202510080900_up_000347,UK100,2025-10-08 09:00:00,up,9579.5,0.1252674983036693,0.1513648937836004,0.1252674983036693,with_trend,False
UK100_202512052000_down_000348,UK100,2025-12-05 20:00:00,down,9675.5,-0.0258384579608289,0.031006149552994675,0.0258384579608289,with_trend,False
UK100_202512191400_up_000349,UK100,2025-12-19 14:00:00,up,9902.0,0.3383154918198344,0.21207836800646332,0.3383154918198344,with_trend,False
UK100_202512191400_up_000350,UK100,2025-12-19 14:00:00,up,9902.0,0.3383154918198344,0.21207836800646332,0.3383154918198344,with_trend,False
UK100_202602170800_up_000351,UK100,2026-02-17 08:00:00,up,10480.0,-0.20038167938931298,0.6631679389312978,-0.20038167938931298,with_trend,False
UK100_202602250800_up_000352,UK100,2026-02-25 08:00:00,up,10743.5,0.25596872527574815,0.5398613114906687,0.25596872527574815,with_trend,False
UK100_202602250800_up_000353,UK100,2026-02-25 08:00:00,up,10743.5,0.25596872527574815,0.5398613114906687,0.25596872527574815,with_trend,False
UK100_202604151500_down_000354,UK100,2026-04-15 15:00:00,down,10564.0,0.1135933358576297,0.13725861416130253,-0.1135933358576297,against_trend,True
UK100_202604211200_down_000355,UK100,2026-04-21 12:00:00,down,10579.0,-1.0019850647509216,-0.9027318272048397,1.0019850647509216,against_trend,False
UK100_202604211200_down_000356,UK100,2026-04-21 12:00:00,down,10579.0,-1.0019850647509216,-0.9027318272048397,1.0019850647509216,against_trend,False
UK100_202604211200_down_000357,UK100,2026-04-21 12:00:00,down,10579.0,-1.0019850647509216,-0.9027318272048397,1.0019850647509216,against_trend,False
UK100_202605291900_down_000358,UK100,2026-05-29 19:00:00,down,10387.5,0.18772563176895307,0.12033694344163659,-0.18772563176895307,with_trend,False
UKOIL_202406171600_up_000359,UKOIL,2024-06-17 16:00:00,up,83.71,0.8123282761916222,0.4300561462190891,0.8123282761916222,with_trend,False
UKOIL_202407120700_up_000360,UKOIL,2024-07-12 07:00:00,up,86.05,-0.09296920395118918,-0.848343986054624,-0.09296920395118918,with_trend,True
UKOIL_202408120500_up_000361,UKOIL,2024-08-12 05:00:00,up,79.92,0.5380380380380287,1.626626626626623,0.5380380380380287,with_trend,False
UKOIL_202408120600_up_000362,UKOIL,2024-08-12 06:00:00,up,80.02,0.5373656585853622,1.8120469882529404,0.5373656585853622,with_trend,False
UKOIL_202409061400_down_000363,UKOIL,2024-09-06 14:00:00,down,71.57,-0.06986167388570234,0.48903171719995603,0.06986167388570234,with_trend,False
UKOIL_202409061400_down_000364,UKOIL,2024-09-06 14:00:00,down,71.57,-0.06986167388570234,0.48903171719995603,0.06986167388570234,with_trend,False
UKOIL_202410220900_up_000365,UKOIL,2024-10-22 09:00:00,up,74.78,0.9494517250601681,1.3105108317732066,0.9494517250601681,against_trend,False
UKOIL_202410220900_up_000366,UKOIL,2024-10-22 09:00:00,up,74.78,0.9494517250601681,1.3105108317732066,0.9494517250601681,against_trend,False
